station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,5,9,0,98,6.0,100,1016.1,-6.8,-7.0,,,,2016-05-09 00:00:00,2016-05-09 00:00:00
BRW,2016,5,9,1,102,5.3,99,1016.11,-7.0,-7.1,,,,2016-05-09 00:00:00,2016-05-09 01:00:00
BRW,2016,5,9,2,103,4.0,97,1016.32,-7.3,-7.4,,,,2016-05-09 00:00:00,2016-05-09 02:00:00
BRW,2016,5,9,3,87,3.3,99,1016.31,-7.2,-7.2,,,,2016-05-09 00:00:00,2016-05-09 03:00:00
BRW,2016,5,9,4,74,2.9,97,1016.3,-7.3,-7.2,,,,2016-05-09 00:00:00,2016-05-09 04:00:00
BRW,2016,5,9,5,72,2.7,98,1016.39,-7.3,-7.2,,,,2016-05-09 00:00:00,2016-05-09 05:00:00
BRW,2016,5,9,6,66,2.8,98,1016.46,-7.2,-7.1,,,,2016-05-09 00:00:00,2016-05-09 06:00:00
BRW,2016,5,9,7,58,3.1,99,1016.41,-7.3,-7.2,,,,2016-05-09 00:00:00,2016-05-09 07:00:00
BRW,2016,5,9,8,65,3.2,99,1016.59,-7.5,-7.3,,,,2016-05-09 00:00:00,2016-05-09 08:00:00
BRW,2016,5,9,9,68,3.2,99,1016.87,-7.8,-7.7,,,,2016-05-09 00:00:00,2016-05-09 09:00:00
BRW,2016,5,9,10,61,3.3,99,1016.92,-8.4,-8.3,,,,2016-05-09 00:00:00,2016-05-09 10:00:00
BRW,2016,5,9,11,60,3.2,99,1016.92,-8.5,-8.3,,,,2016-05-09 00:00:00,2016-05-09 11:00:00
BRW,2016,5,9,12,75,3.4,99,1017.06,-8.2,-8.0,,,,2016-05-09 00:00:00,2016-05-09 12:00:00
BRW,2016,5,9,13,76,4.3,99,1017.04,-8.3,-8.2,,,,2016-05-09 00:00:00,2016-05-09 13:00:00
BRW,2016,5,9,14,86,4.7,100,1017.01,-8.3,-8.2,,,,2016-05-09 00:00:00,2016-05-09 14:00:00
BRW,2016,5,9,15,82,4.8,100,1017.1,-8.0,-7.9,,,,2016-05-09 00:00:00,2016-05-09 15:00:00
BRW,2016,5,9,16,100,4.6,100,1017.34,-7.8,-7.7,,,,2016-05-09 00:00:00,2016-05-09 16:00:00
BRW,2016,5,9,17,87,4.7,99,1017.18,-7.7,-7.6,,,,2016-05-09 00:00:00,2016-05-09 17:00:00
BRW,2016,5,9,18,82,4.9,99,1017.09,-7.2,-7.2,,,,2016-05-09 00:00:00,2016-05-09 18:00:00
BRW,2016,5,9,19,86,4.5,100,1017.18,-6.5,-6.4,,,,2016-05-09 00:00:00,2016-05-09 19:00:00
BRW,2016,5,9,20,93,5.3,100,1017.12,-5.3,-5.4,,,,2016-05-09 00:00:00,2016-05-09 20:00:00
BRW,2016,5,9,21,94,6.1,100,1017.03,-4.4,-4.5,,,,2016-05-09 00:00:00,2016-05-09 21:00:00
BRW,2016,5,9,22,94,8.0,100,1016.78,-3.6,-3.8,,,,2016-05-09 00:00:00,2016-05-09 22:00:00
BRW,2016,5,9,23,102,7.8,100,1016.96,-3.2,-3.3,,,,2016-05-09 00:00:00,2016-05-09 23:00:00
