station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,3,16,0,278,2.1,100,1028.48,-19.8,-19.0,,,,2016-03-16 00:00:00,2016-03-16 00:00:00
BRW,2016,3,16,1,273,2.8,99,1028.58,-19.9,-18.9,,,,2016-03-16 00:00:00,2016-03-16 01:00:00
BRW,2016,3,16,2,273,3.0,99,1028.73,-20.2,-19.0,,,,2016-03-16 00:00:00,2016-03-16 02:00:00
BRW,2016,3,16,3,282,3.7,100,1028.77,-20.6,-19.1,,,,2016-03-16 00:00:00,2016-03-16 03:00:00
BRW,2016,3,16,4,282,3.1,100,1029.04,-22.0,-19.8,,,,2016-03-16 00:00:00,2016-03-16 04:00:00
BRW,2016,3,16,5,267,3.1,100,1029.35,-21.9,-20.1,,,,2016-03-16 00:00:00,2016-03-16 05:00:00
BRW,2016,3,16,6,260,3.4,100,1029.6,-23.2,-20.4,,,,2016-03-16 00:00:00,2016-03-16 06:00:00
BRW,2016,3,16,7,259,3.3,100,1029.87,-23.4,-20.6,,,,2016-03-16 00:00:00,2016-03-16 07:00:00
BRW,2016,3,16,8,268,3.2,99,1030.21,-23.6,-20.9,,,,2016-03-16 00:00:00,2016-03-16 08:00:00
BRW,2016,3,16,9,278,2.6,100,1030.5,-22.2,-21.1,,,,2016-03-16 00:00:00,2016-03-16 09:00:00
BRW,2016,3,16,10,284,2.8,99,1030.88,-22.8,-21.3,,,,2016-03-16 00:00:00,2016-03-16 10:00:00
BRW,2016,3,16,11,285,3.2,100,1031.15,-22.6,-21.5,,,,2016-03-16 00:00:00,2016-03-16 11:00:00
BRW,2016,3,16,12,288,2.6,100,1031.4,-22.7,-21.6,,,,2016-03-16 00:00:00,2016-03-16 12:00:00
BRW,2016,3,16,13,294,2.3,100,1031.66,-22.7,-21.5,,,,2016-03-16 00:00:00,2016-03-16 13:00:00
BRW,2016,3,16,14,281,2.0,100,1032.01,-22.8,-21.5,,,,2016-03-16 00:00:00,2016-03-16 14:00:00
BRW,2016,3,16,15,282,2.1,99,1032.42,-22.8,-21.5,,,,2016-03-16 00:00:00,2016-03-16 15:00:00
BRW,2016,3,16,16,282,1.8,100,1032.65,-23.5,-21.5,,,,2016-03-16 00:00:00,2016-03-16 16:00:00
BRW,2016,3,16,17,279,1.8,99,1033.13,-22.8,-21.4,,,,2016-03-16 00:00:00,2016-03-16 17:00:00
BRW,2016,3,16,18,241,1.0,98,1033.36,-23.5,-21.4,,,,2016-03-16 00:00:00,2016-03-16 18:00:00
BRW,2016,3,16,19,247,1.3,97,1033.79,-24.1,-21.2,,,,2016-03-16 00:00:00,2016-03-16 19:00:00
BRW,2016,3,16,20,251,1.1,97,1033.9,-22.1,-20.8,,,,2016-03-16 00:00:00,2016-03-16 20:00:00
BRW,2016,3,16,21,255,0.6,96,1034.21,-22.1,-20.9,,,,2016-03-16 00:00:00,2016-03-16 21:00:00
BRW,2016,3,16,22,194,0.7,98,1034.47,-25.7,-20.7,,,,2016-03-16 00:00:00,2016-03-16 22:00:00
BRW,2016,3,16,23,236,3.0,94,1034.66,-23.3,-20.7,,,,2016-03-16 00:00:00,2016-03-16 23:00:00
