station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,3,0,59,9.9,100,1022.19,-24.3,-24.2,,,,2016-04-03 00:00:00,2016-04-03 00:00:00
BRW,2016,4,3,1,60,9.3,100,1022.18,-23.8,-23.9,,,,2016-04-03 00:00:00,2016-04-03 01:00:00
BRW,2016,4,3,2,61,9.2,100,1022.26,-23.8,-23.7,,,,2016-04-03 00:00:00,2016-04-03 02:00:00
BRW,2016,4,3,3,58,8.4,100,1022.16,-23.9,-23.8,,,,2016-04-03 00:00:00,2016-04-03 03:00:00
BRW,2016,4,3,4,56,8.4,100,1022.2,-24.4,-24.0,,,,2016-04-03 00:00:00,2016-04-03 04:00:00
BRW,2016,4,3,5,58,8.1,100,1022.36,-25.1,-24.5,,,,2016-04-03 00:00:00,2016-04-03 05:00:00
BRW,2016,4,3,6,63,8.0,100,1022.5,-25.6,-24.9,,,,2016-04-03 00:00:00,2016-04-03 06:00:00
BRW,2016,4,3,7,64,8.0,100,1022.64,-26.0,-25.3,,,,2016-04-03 00:00:00,2016-04-03 07:00:00
BRW,2016,4,3,8,65,7.2,100,1023.04,-26.5,-25.7,,,,2016-04-03 00:00:00,2016-04-03 08:00:00
BRW,2016,4,3,9,65,6.9,100,1023.36,-26.9,-26.0,,,,2016-04-03 00:00:00,2016-04-03 09:00:00
BRW,2016,4,3,10,66,7.0,100,1023.45,-27.2,-26.3,,,,2016-04-03 00:00:00,2016-04-03 10:00:00
BRW,2016,4,3,11,68,6.7,100,1023.48,-27.4,-26.4,,,,2016-04-03 00:00:00,2016-04-03 11:00:00
BRW,2016,4,3,12,66,7.1,100,1023.47,-27.4,-26.4,,,,2016-04-03 00:00:00,2016-04-03 12:00:00
BRW,2016,4,3,13,64,7.8,100,1023.32,-27.3,-26.4,,,,2016-04-03 00:00:00,2016-04-03 13:00:00
BRW,2016,4,3,14,65,7.9,100,1023.32,-27.2,-26.4,,,,2016-04-03 00:00:00,2016-04-03 14:00:00
BRW,2016,4,3,15,70,8.4,100,1023.2,-26.7,-26.0,,,,2016-04-03 00:00:00,2016-04-03 15:00:00
BRW,2016,4,3,16,70,8.4,100,1022.93,-26.0,-25.5,,,,2016-04-03 00:00:00,2016-04-03 16:00:00
BRW,2016,4,3,17,71,8.6,100,1022.86,-25.1,-24.8,,,,2016-04-03 00:00:00,2016-04-03 17:00:00
BRW,2016,4,3,18,75,8.9,100,1023.04,-23.8,-23.7,,,,2016-04-03 00:00:00,2016-04-03 18:00:00
BRW,2016,4,3,19,79,9.4,100,1023.11,-22.8,-22.7,,,,2016-04-03 00:00:00,2016-04-03 19:00:00
BRW,2016,4,3,20,79,9.6,100,1023.12,-22.0,-22.0,,,,2016-04-03 00:00:00,2016-04-03 20:00:00
BRW,2016,4,3,21,80,9.7,100,1022.97,-21.1,-21.1,,,,2016-04-03 00:00:00,2016-04-03 21:00:00
BRW,2016,4,3,22,80,10.3,100,1022.68,-20.2,-20.2,,,,2016-04-03 00:00:00,2016-04-03 22:00:00
BRW,2016,4,3,23,82,10.4,100,1022.36,-19.6,-19.5,,,,2016-04-03 00:00:00,2016-04-03 23:00:00
