station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,10,0,82,11.7,100,1018.26,-11.5,-11.5,,,,2016-04-10 00:00:00,2016-04-10 00:00:00
BRW,2016,4,10,1,82,11.4,100,1018.37,-11.4,-11.5,,,,2016-04-10 00:00:00,2016-04-10 01:00:00
BRW,2016,4,10,2,89,12.8,100,1018.47,-11.5,-11.3,,,,2016-04-10 00:00:00,2016-04-10 02:00:00
BRW,2016,4,10,3,85,13.5,100,1018.03,-11.6,-11.4,,,,2016-04-10 00:00:00,2016-04-10 03:00:00
BRW,2016,4,10,4,85,13.6,100,1017.85,-11.4,-11.2,,,,2016-04-10 00:00:00,2016-04-10 04:00:00
BRW,2016,4,10,5,86,12.5,100,1017.89,-11.8,-11.5,,,,2016-04-10 00:00:00,2016-04-10 05:00:00
BRW,2016,4,10,6,73,8.6,100,1017.72,-13.2,-12.8,,,,2016-04-10 00:00:00,2016-04-10 06:00:00
BRW,2016,4,10,7,73,8.5,100,1017.37,-13.8,-13.4,,,,2016-04-10 00:00:00,2016-04-10 07:00:00
BRW,2016,4,10,8,71,10.0,100,1017.06,-13.2,-13.0,,,,2016-04-10 00:00:00,2016-04-10 08:00:00
BRW,2016,4,10,9,80,12.2,100,1016.96,-12.7,-12.4,,,,2016-04-10 00:00:00,2016-04-10 09:00:00
BRW,2016,4,10,10,85,12.9,100,1016.73,-12.8,-12.5,,,,2016-04-10 00:00:00,2016-04-10 10:00:00
BRW,2016,4,10,11,85,13.2,100,1016.3,-13.0,-12.7,,,,2016-04-10 00:00:00,2016-04-10 11:00:00
BRW,2016,4,10,12,84,12.8,100,1015.82,-13.3,-13.0,,,,2016-04-10 00:00:00,2016-04-10 12:00:00
BRW,2016,4,10,13,86,11.9,100,1015.5,-13.4,-13.1,,,,2016-04-10 00:00:00,2016-04-10 13:00:00
BRW,2016,4,10,14,80,10.8,99,1014.6,-13.2,-12.9,,,,2016-04-10 00:00:00,2016-04-10 14:00:00
BRW,2016,4,10,15,72,9.4,100,1014.13,-13.3,-13.2,,,,2016-04-10 00:00:00,2016-04-10 15:00:00
BRW,2016,4,10,16,76,9.8,100,1013.46,-12.7,-12.5,,,,2016-04-10 00:00:00,2016-04-10 16:00:00
BRW,2016,4,10,17,86,12.2,100,1012.84,-11.5,-11.2,,,,2016-04-10 00:00:00,2016-04-10 17:00:00
BRW,2016,4,10,18,89,13.7,100,1012.49,-11.0,-10.6,,,,2016-04-10 00:00:00,2016-04-10 18:00:00
BRW,2016,4,10,19,87,14.1,100,1012.05,-10.7,-10.4,,,,2016-04-10 00:00:00,2016-04-10 19:00:00
BRW,2016,4,10,20,86,14.4,100,1011.71,-10.4,-10.2,,,,2016-04-10 00:00:00,2016-04-10 20:00:00
BRW,2016,4,10,21,86,14.7,100,1011.43,-10.2,-9.9,,,,2016-04-10 00:00:00,2016-04-10 21:00:00
BRW,2016,4,10,22,85,14.9,100,1010.94,-9.9,-9.6,,,,2016-04-10 00:00:00,2016-04-10 22:00:00
BRW,2016,4,10,23,86,14.4,100,1010.61,-9.2,-8.9,,,,2016-04-10 00:00:00,2016-04-10 23:00:00
