station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,5,18,0,67,7.7,100,1029.55,-3.5,-4.3,,,,2016-05-18 00:00:00,2016-05-18 00:00:00
BRW,2016,5,18,1,72,7.7,99,1029.14,-3.5,-4.1,,,,2016-05-18 00:00:00,2016-05-18 01:00:00
BRW,2016,5,18,2,73,7.8,99,1028.76,-3.5,-3.9,,,,2016-05-18 00:00:00,2016-05-18 02:00:00
BRW,2016,5,18,3,75,8.3,100,1028.59,-3.8,-4.1,,,,2016-05-18 00:00:00,2016-05-18 03:00:00
BRW,2016,5,18,4,80,8.2,100,1028.43,-3.7,-3.9,,,,2016-05-18 00:00:00,2016-05-18 04:00:00
BRW,2016,5,18,5,80,8.4,100,1028.49,-3.4,-3.5,,,,2016-05-18 00:00:00,2016-05-18 05:00:00
BRW,2016,5,18,6,81,8.8,100,1028.41,-3.5,-3.5,,,,2016-05-18 00:00:00,2016-05-18 06:00:00
BRW,2016,5,18,7,86,9.0,100,1028.34,-3.5,-3.4,,,,2016-05-18 00:00:00,2016-05-18 07:00:00
BRW,2016,5,18,8,90,8.4,100,1028.31,-3.7,-3.6,,,,2016-05-18 00:00:00,2016-05-18 08:00:00
BRW,2016,5,18,9,90,8.2,100,1028.23,-3.6,-3.5,,,,2016-05-18 00:00:00,2016-05-18 09:00:00
BRW,2016,5,18,10,88,8.2,100,1028.26,-4.0,-3.9,,,,2016-05-18 00:00:00,2016-05-18 10:00:00
BRW,2016,5,18,11,85,7.9,99,1028.27,-4.1,-4.0,,,,2016-05-18 00:00:00,2016-05-18 11:00:00
BRW,2016,5,18,12,88,8.0,99,1028.02,-4.2,-4.2,,,,2016-05-18 00:00:00,2016-05-18 12:00:00
BRW,2016,5,18,13,89,7.6,100,1027.65,-4.3,-4.3,,,,2016-05-18 00:00:00,2016-05-18 13:00:00
BRW,2016,5,18,14,81,7.6,99,1027.5,-4.5,-4.5,,,,2016-05-18 00:00:00,2016-05-18 14:00:00
BRW,2016,5,18,15,92,7.7,100,1027.5,-4.4,-4.5,,,,2016-05-18 00:00:00,2016-05-18 15:00:00
BRW,2016,5,18,16,90,7.3,99,1027.4,-4.3,-4.5,,,,2016-05-18 00:00:00,2016-05-18 16:00:00
BRW,2016,5,18,17,97,7.5,100,1027.43,-4.0,-4.2,,,,2016-05-18 00:00:00,2016-05-18 17:00:00
BRW,2016,5,18,18,86,7.8,100,1027.44,-3.7,-4.0,,,,2016-05-18 00:00:00,2016-05-18 18:00:00
BRW,2016,5,18,19,91,7.6,100,1027.28,-3.2,-3.6,,,,2016-05-18 00:00:00,2016-05-18 19:00:00
BRW,2016,5,18,20,86,8.2,100,1026.94,-3.0,-3.5,,,,2016-05-18 00:00:00,2016-05-18 20:00:00
BRW,2016,5,18,21,91,8.0,100,1026.64,-2.9,-3.3,,,,2016-05-18 00:00:00,2016-05-18 21:00:00
BRW,2016,5,18,22,90,8.4,100,1026.23,-2.3,-2.8,,,,2016-05-18 00:00:00,2016-05-18 22:00:00
BRW,2016,5,18,23,92,8.1,100,1025.87,-2.1,-2.6,,,,2016-05-18 00:00:00,2016-05-18 23:00:00
