station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,5,4,0,59,4.7,100,1012.81,-3.2,-3.3,,,,2016-05-04 00:00:00,2016-05-04 00:00:00
BRW,2016,5,4,1,57,4.8,100,1012.64,-3.4,-3.4,,,,2016-05-04 00:00:00,2016-05-04 01:00:00
BRW,2016,5,4,2,53,5.1,100,1012.57,-3.7,-3.7,,,,2016-05-04 00:00:00,2016-05-04 02:00:00
BRW,2016,5,4,3,50,5.3,100,1012.61,-4.0,-4.0,,,,2016-05-04 00:00:00,2016-05-04 03:00:00
BRW,2016,5,4,4,50,4.3,100,1012.61,-4.3,-4.2,,,,2016-05-04 00:00:00,2016-05-04 04:00:00
BRW,2016,5,4,5,56,4.2,100,1012.67,-4.4,-4.3,,,,2016-05-04 00:00:00,2016-05-04 05:00:00
BRW,2016,5,4,6,55,4.0,100,1012.61,-4.6,-4.5,,,,2016-05-04 00:00:00,2016-05-04 06:00:00
BRW,2016,5,4,7,55,4.1,100,1012.68,-4.7,-4.6,,,,2016-05-04 00:00:00,2016-05-04 07:00:00
BRW,2016,5,4,8,55,3.8,100,1012.83,-4.7,-4.5,,,,2016-05-04 00:00:00,2016-05-04 08:00:00
BRW,2016,5,4,9,63,4.0,100,1012.88,-4.5,-4.4,,,,2016-05-04 00:00:00,2016-05-04 09:00:00
BRW,2016,5,4,10,59,3.9,100,1012.96,-4.7,-4.5,,,,2016-05-04 00:00:00,2016-05-04 10:00:00
BRW,2016,5,4,11,58,4.2,100,1012.85,-4.8,-4.7,,,,2016-05-04 00:00:00,2016-05-04 11:00:00
BRW,2016,5,4,12,58,4.5,100,1012.82,-5.0,-4.8,,,,2016-05-04 00:00:00,2016-05-04 12:00:00
BRW,2016,5,4,13,59,4.7,100,1012.91,-5.2,-5.0,,,,2016-05-04 00:00:00,2016-05-04 13:00:00
BRW,2016,5,4,14,63,4.8,100,1012.95,-5.3,-5.2,,,,2016-05-04 00:00:00,2016-05-04 14:00:00
BRW,2016,5,4,15,64,5.3,100,1013.04,-5.8,-5.9,,,,2016-05-04 00:00:00,2016-05-04 15:00:00
BRW,2016,5,4,16,63,5.2,100,1013.2,-6.2,-6.2,,,,2016-05-04 00:00:00,2016-05-04 16:00:00
BRW,2016,5,4,17,65,5.2,100,1013.25,-6.8,-6.9,,,,2016-05-04 00:00:00,2016-05-04 17:00:00
BRW,2016,5,4,18,65,4.7,100,1013.33,-7.0,-7.1,,,,2016-05-04 00:00:00,2016-05-04 18:00:00
BRW,2016,5,4,19,71,4.2,99,1013.42,-7.0,-7.1,,,,2016-05-04 00:00:00,2016-05-04 19:00:00
BRW,2016,5,4,20,75,4.0,99,1013.61,-6.9,-7.0,,,,2016-05-04 00:00:00,2016-05-04 20:00:00
BRW,2016,5,4,21,71,3.7,98,1013.83,-6.7,-6.8,,,,2016-05-04 00:00:00,2016-05-04 21:00:00
BRW,2016,5,4,22,64,3.9,99,1013.81,-6.5,-6.7,,,,2016-05-04 00:00:00,2016-05-04 22:00:00
BRW,2016,5,4,23,72,3.9,99,1013.81,-6.6,-6.8,,,,2016-05-04 00:00:00,2016-05-04 23:00:00
