station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,5,8,0,113,3.8,99,1014.65,-8.5,-8.6,,,,2016-05-08 00:00:00,2016-05-08 00:00:00
BRW,2016,5,8,1,112,4.3,99,1014.78,-8.7,-8.7,,,,2016-05-08 00:00:00,2016-05-08 01:00:00
BRW,2016,5,8,2,116,4.6,99,1015.07,-8.9,-8.9,,,,2016-05-08 00:00:00,2016-05-08 02:00:00
BRW,2016,5,8,3,114,4.9,99,1015.29,-9.1,-9.1,,,,2016-05-08 00:00:00,2016-05-08 03:00:00
BRW,2016,5,8,4,112,5.5,99,1015.33,-9.3,-9.3,,,,2016-05-08 00:00:00,2016-05-08 04:00:00
BRW,2016,5,8,5,118,5.7,99,1015.54,-9.8,-9.8,,,,2016-05-08 00:00:00,2016-05-08 05:00:00
BRW,2016,5,8,6,117,5.3,99,1015.77,-10.2,-10.1,,,,2016-05-08 00:00:00,2016-05-08 06:00:00
BRW,2016,5,8,7,113,5.1,99,1015.83,-10.2,-10.1,,,,2016-05-08 00:00:00,2016-05-08 07:00:00
BRW,2016,5,8,8,111,5.2,99,1015.99,-10.0,-9.9,,,,2016-05-08 00:00:00,2016-05-08 08:00:00
BRW,2016,5,8,9,111,5.5,100,1016.0,-10.0,-9.9,,,,2016-05-08 00:00:00,2016-05-08 09:00:00
BRW,2016,5,8,10,113,5.2,99,1015.97,-10.0,-9.9,,,,2016-05-08 00:00:00,2016-05-08 10:00:00
BRW,2016,5,8,11,104,4.5,99,1015.99,-9.6,-9.5,,,,2016-05-08 00:00:00,2016-05-08 11:00:00
BRW,2016,5,8,12,107,5.0,100,1015.79,-9.3,-9.2,,,,2016-05-08 00:00:00,2016-05-08 12:00:00
BRW,2016,5,8,13,99,5.8,100,1015.77,-9.0,-8.9,,,,2016-05-08 00:00:00,2016-05-08 13:00:00
BRW,2016,5,8,14,99,6.7,100,1015.7,-8.9,-8.8,,,,2016-05-08 00:00:00,2016-05-08 14:00:00
BRW,2016,5,8,15,100,6.8,100,1015.78,-9.1,-9.0,,,,2016-05-08 00:00:00,2016-05-08 15:00:00
BRW,2016,5,8,16,102,6.9,100,1015.9,-9.1,-9.1,,,,2016-05-08 00:00:00,2016-05-08 16:00:00
BRW,2016,5,8,17,103,6.7,100,1015.8,-8.9,-9.0,,,,2016-05-08 00:00:00,2016-05-08 17:00:00
BRW,2016,5,8,18,101,6.3,100,1015.75,-8.7,-8.8,,,,2016-05-08 00:00:00,2016-05-08 18:00:00
BRW,2016,5,8,19,100,7.0,100,1015.8,-8.1,-8.2,,,,2016-05-08 00:00:00,2016-05-08 19:00:00
BRW,2016,5,8,20,102,7.7,100,1015.68,-7.5,-7.6,,,,2016-05-08 00:00:00,2016-05-08 20:00:00
BRW,2016,5,8,21,102,7.2,100,1015.86,-7.0,-7.2,,,,2016-05-08 00:00:00,2016-05-08 21:00:00
BRW,2016,5,8,22,101,6.7,100,1016.01,-6.9,-7.1,,,,2016-05-08 00:00:00,2016-05-08 22:00:00
BRW,2016,5,8,23,100,6.4,100,1016.03,-6.8,-7.0,,,,2016-05-08 00:00:00,2016-05-08 23:00:00
