station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,9,0,73,12.8,100,1018.0,-12.9,-12.7,,,,2016-04-09 00:00:00,2016-04-09 00:00:00
BRW,2016,4,9,1,72,12.7,100,1017.9,-12.7,-12.6,,,,2016-04-09 00:00:00,2016-04-09 01:00:00
BRW,2016,4,9,2,74,12.3,100,1018.05,-12.9,-12.6,,,,2016-04-09 00:00:00,2016-04-09 02:00:00
BRW,2016,4,9,3,72,12.7,100,1018.08,-13.2,-12.9,,,,2016-04-09 00:00:00,2016-04-09 03:00:00
BRW,2016,4,9,4,73,12.7,100,1017.98,-13.7,-13.3,,,,2016-04-09 00:00:00,2016-04-09 04:00:00
BRW,2016,4,9,5,73,12.6,100,1017.99,-14.3,-13.9,,,,2016-04-09 00:00:00,2016-04-09 05:00:00
BRW,2016,4,9,6,76,12.3,100,1018.16,-14.7,-14.2,,,,2016-04-09 00:00:00,2016-04-09 06:00:00
BRW,2016,4,9,7,74,12.0,100,1018.34,-15.1,-14.6,,,,2016-04-09 00:00:00,2016-04-09 07:00:00
BRW,2016,4,9,8,72,11.6,100,1018.5,-15.4,-14.9,,,,2016-04-09 00:00:00,2016-04-09 08:00:00
BRW,2016,4,9,9,70,11.5,100,1018.43,-15.4,-15.0,,,,2016-04-09 00:00:00,2016-04-09 09:00:00
BRW,2016,4,9,10,70,11.9,100,1018.33,-15.5,-15.2,,,,2016-04-09 00:00:00,2016-04-09 10:00:00
BRW,2016,4,9,11,70,11.4,100,1018.49,-16.1,-15.6,,,,2016-04-09 00:00:00,2016-04-09 11:00:00
BRW,2016,4,9,12,70,11.2,100,1018.56,-16.4,-15.9,,,,2016-04-09 00:00:00,2016-04-09 12:00:00
BRW,2016,4,9,13,70,11.1,100,1018.56,-16.6,-16.1,,,,2016-04-09 00:00:00,2016-04-09 13:00:00
BRW,2016,4,9,14,71,10.6,100,1018.71,-16.9,-16.3,,,,2016-04-09 00:00:00,2016-04-09 14:00:00
BRW,2016,4,9,15,69,10.4,100,1018.7,-16.8,-16.3,,,,2016-04-09 00:00:00,2016-04-09 15:00:00
BRW,2016,4,9,16,70,10.2,100,1018.65,-16.4,-16.1,,,,2016-04-09 00:00:00,2016-04-09 16:00:00
BRW,2016,4,9,17,73,10.7,100,1018.65,-15.6,-15.4,,,,2016-04-09 00:00:00,2016-04-09 17:00:00
BRW,2016,4,9,18,73,11.1,100,1018.72,-14.8,-14.8,,,,2016-04-09 00:00:00,2016-04-09 18:00:00
BRW,2016,4,9,19,73,11.1,100,1018.61,-14.1,-14.1,,,,2016-04-09 00:00:00,2016-04-09 19:00:00
BRW,2016,4,9,20,75,10.7,100,1018.68,-13.3,-13.4,,,,2016-04-09 00:00:00,2016-04-09 20:00:00
BRW,2016,4,9,21,77,10.9,100,1018.57,-12.5,-12.6,,,,2016-04-09 00:00:00,2016-04-09 21:00:00
BRW,2016,4,9,22,81,11.8,100,1018.6,-12.3,-12.2,,,,2016-04-09 00:00:00,2016-04-09 22:00:00
BRW,2016,4,9,23,80,11.8,100,1018.34,-11.9,-11.9,,,,2016-04-09 00:00:00,2016-04-09 23:00:00
