station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,2,0,65,6.2,100,1027.54,-24.9,-24.8,,,,2016-04-02 00:00:00,2016-04-02 00:00:00
BRW,2016,4,2,1,58,6.3,100,1027.07,-24.7,-24.7,,,,2016-04-02 00:00:00,2016-04-02 01:00:00
BRW,2016,4,2,2,60,6.2,100,1026.71,-25.0,-24.8,,,,2016-04-02 00:00:00,2016-04-02 02:00:00
BRW,2016,4,2,3,57,6.0,100,1026.31,-25.6,-25.0,,,,2016-04-02 00:00:00,2016-04-02 03:00:00
BRW,2016,4,2,4,57,5.5,100,1026.03,-26.5,-25.4,,,,2016-04-02 00:00:00,2016-04-02 04:00:00
BRW,2016,4,2,5,57,6.1,100,1025.77,-27.1,-26.1,,,,2016-04-02 00:00:00,2016-04-02 05:00:00
BRW,2016,4,2,6,61,5.7,100,1025.65,-27.9,-26.6,,,,2016-04-02 00:00:00,2016-04-02 06:00:00
BRW,2016,4,2,7,61,6.5,100,1025.47,-27.6,-26.8,,,,2016-04-02 00:00:00,2016-04-02 07:00:00
BRW,2016,4,2,8,59,6.9,100,1025.23,-27.4,-26.8,,,,2016-04-02 00:00:00,2016-04-02 08:00:00
BRW,2016,4,2,9,61,6.8,100,1025.04,-27.4,-26.8,,,,2016-04-02 00:00:00,2016-04-02 09:00:00
BRW,2016,4,2,10,57,6.5,100,1024.86,-27.8,-27.1,,,,2016-04-02 00:00:00,2016-04-02 10:00:00
BRW,2016,4,2,11,57,6.7,100,1024.64,-27.7,-27.1,,,,2016-04-02 00:00:00,2016-04-02 11:00:00
BRW,2016,4,2,12,58,7.3,100,1024.32,-27.6,-27.2,,,,2016-04-02 00:00:00,2016-04-02 12:00:00
BRW,2016,4,2,13,59,6.7,100,1024.12,-28.3,-27.7,,,,2016-04-02 00:00:00,2016-04-02 13:00:00
BRW,2016,4,2,14,53,7.0,100,1023.79,-28.5,-27.9,,,,2016-04-02 00:00:00,2016-04-02 14:00:00
BRW,2016,4,2,15,52,7.7,100,1023.55,-28.6,-28.1,,,,2016-04-02 00:00:00,2016-04-02 15:00:00
BRW,2016,4,2,16,56,7.8,100,1023.23,-28.4,-28.0,,,,2016-04-02 00:00:00,2016-04-02 16:00:00
BRW,2016,4,2,17,57,7.8,100,1022.89,-27.8,-27.6,,,,2016-04-02 00:00:00,2016-04-02 17:00:00
BRW,2016,4,2,18,53,8.4,100,1022.75,-26.8,-26.9,,,,2016-04-02 00:00:00,2016-04-02 18:00:00
BRW,2016,4,2,19,56,9.0,100,1022.76,-26.2,-26.5,,,,2016-04-02 00:00:00,2016-04-02 19:00:00
BRW,2016,4,2,20,61,9.2,100,1022.6,-25.2,-25.6,,,,2016-04-02 00:00:00,2016-04-02 20:00:00
BRW,2016,4,2,21,61,9.7,100,1022.57,-25.1,-25.5,,,,2016-04-02 00:00:00,2016-04-02 21:00:00
BRW,2016,4,2,22,60,9.6,100,1022.5,-24.7,-24.9,,,,2016-04-02 00:00:00,2016-04-02 22:00:00
BRW,2016,4,2,23,59,9.9,100,1022.32,-24.3,-24.3,,,,2016-04-02 00:00:00,2016-04-02 23:00:00
