station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,5,2,0,46,1.1,99,1011.06,-2.3,-2.4,,,,2016-05-02 00:00:00,2016-05-02 00:00:00
BRW,2016,5,2,1,26,0.8,98,1011.07,-2.5,-2.4,,,,2016-05-02 00:00:00,2016-05-02 01:00:00
BRW,2016,5,2,2,26,0.9,97,1011.17,-2.6,-2.5,,,,2016-05-02 00:00:00,2016-05-02 02:00:00
BRW,2016,5,2,3,14,1.6,99,1011.29,-2.8,-2.7,,,,2016-05-02 00:00:00,2016-05-02 03:00:00
BRW,2016,5,2,4,12,1.2,100,1011.43,-3.0,-2.9,,,,2016-05-02 00:00:00,2016-05-02 04:00:00
BRW,2016,5,2,5,34,0.9,99,1011.63,-3.0,-2.9,,,,2016-05-02 00:00:00,2016-05-02 05:00:00
BRW,2016,5,2,6,80,1.1,99,1011.9,-3.2,-3.1,,,,2016-05-02 00:00:00,2016-05-02 06:00:00
BRW,2016,5,2,7,93,1.4,99,1012.26,-3.3,-3.2,,,,2016-05-02 00:00:00,2016-05-02 07:00:00
BRW,2016,5,2,8,104,1.2,99,1012.41,-3.5,-3.3,,,,2016-05-02 00:00:00,2016-05-02 08:00:00
BRW,2016,5,2,9,81,1.0,97,1012.54,-3.6,-3.4,,,,2016-05-02 00:00:00,2016-05-02 09:00:00
BRW,2016,5,2,10,127,1.5,96,1012.66,-3.9,-3.6,,,,2016-05-02 00:00:00,2016-05-02 10:00:00
BRW,2016,5,2,11,133,1.9,99,1012.7,-4.3,-3.9,,,,2016-05-02 00:00:00,2016-05-02 11:00:00
BRW,2016,5,2,12,124,2.4,100,1012.72,-4.5,-4.1,,,,2016-05-02 00:00:00,2016-05-02 12:00:00
BRW,2016,5,2,13,141,3.8,99,1012.94,-5.4,-5.3,,,,2016-05-02 00:00:00,2016-05-02 13:00:00
BRW,2016,5,2,14,139,3.4,100,1012.99,-6.1,-6.0,,,,2016-05-02 00:00:00,2016-05-02 14:00:00
BRW,2016,5,2,15,132,3.0,100,1013.0,-6.0,-5.9,,,,2016-05-02 00:00:00,2016-05-02 15:00:00
BRW,2016,5,2,16,120,4.0,99,1012.95,-5.7,-5.6,,,,2016-05-02 00:00:00,2016-05-02 16:00:00
BRW,2016,5,2,17,114,4.0,100,1013.07,-6.2,-6.3,,,,2016-05-02 00:00:00,2016-05-02 17:00:00
BRW,2016,5,2,18,115,2.5,100,1013.02,-6.6,-6.6,,,,2016-05-02 00:00:00,2016-05-02 18:00:00
BRW,2016,5,2,19,96,3.1,99,1013.0,-6.0,-6.1,,,,2016-05-02 00:00:00,2016-05-02 19:00:00
BRW,2016,5,2,20,100,2.8,99,1013.13,-5.3,-5.5,,,,2016-05-02 00:00:00,2016-05-02 20:00:00
BRW,2016,5,2,21,83,3.5,99,1013.01,-4.7,-4.8,,,,2016-05-02 00:00:00,2016-05-02 21:00:00
BRW,2016,5,2,22,102,3.7,99,1012.73,-4.1,-4.1,,,,2016-05-02 00:00:00,2016-05-02 22:00:00
BRW,2016,5,2,23,58,3.6,98,1012.47,-3.2,-3.3,,,,2016-05-02 00:00:00,2016-05-02 23:00:00
