station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,14,0,84,12.2,100,1023.51,-8.8,-8.5,,,,2016-04-14 00:00:00,2016-04-14 00:00:00
BRW,2016,4,14,1,87,11.3,100,1023.53,-8.7,-8.5,,,,2016-04-14 00:00:00,2016-04-14 01:00:00
BRW,2016,4,14,2,86,9.9,100,1023.51,-9.1,-8.8,,,,2016-04-14 00:00:00,2016-04-14 02:00:00
BRW,2016,4,14,3,80,8.3,100,1023.46,-9.2,-8.7,,,,2016-04-14 00:00:00,2016-04-14 03:00:00
BRW,2016,4,14,4,76,9.1,100,1023.27,-9.7,-9.2,,,,2016-04-14 00:00:00,2016-04-14 04:00:00
BRW,2016,4,14,5,74,7.8,100,1023.39,-10.6,-9.9,,,,2016-04-14 00:00:00,2016-04-14 05:00:00
BRW,2016,4,14,6,74,7.5,100,1023.3,-11.8,-10.7,,,,2016-04-14 00:00:00,2016-04-14 06:00:00
BRW,2016,4,14,7,69,9.0,100,1022.98,-11.9,-11.0,,,,2016-04-14 00:00:00,2016-04-14 07:00:00
BRW,2016,4,14,8,81,7.0,100,1023.14,-12.8,-11.8,,,,2016-04-14 00:00:00,2016-04-14 08:00:00
BRW,2016,4,14,9,88,7.0,99,1023.31,-13.2,-12.0,,,,2016-04-14 00:00:00,2016-04-14 09:00:00
BRW,2016,4,14,10,98,6.9,100,1023.47,-14.0,-12.6,,,,2016-04-14 00:00:00,2016-04-14 10:00:00
BRW,2016,4,14,11,98,6.2,100,1023.31,-15.0,-12.9,,,,2016-04-14 00:00:00,2016-04-14 11:00:00
BRW,2016,4,14,12,83,5.4,100,1023.12,-15.8,-13.2,,,,2016-04-14 00:00:00,2016-04-14 12:00:00
BRW,2016,4,14,13,82,8.9,100,1023.02,-13.6,-12.2,,,,2016-04-14 00:00:00,2016-04-14 13:00:00
BRW,2016,4,14,14,78,8.2,100,1022.85,-13.4,-12.1,,,,2016-04-14 00:00:00,2016-04-14 14:00:00
BRW,2016,4,14,15,76,8.3,100,1022.66,-13.2,-11.9,,,,2016-04-14 00:00:00,2016-04-14 15:00:00
BRW,2016,4,14,16,77,9.2,100,1022.67,-12.1,-11.3,,,,2016-04-14 00:00:00,2016-04-14 16:00:00
BRW,2016,4,14,17,75,10.4,100,1022.62,-11.1,-10.7,,,,2016-04-14 00:00:00,2016-04-14 17:00:00
BRW,2016,4,14,18,73,10.4,100,1022.67,-10.6,-10.5,,,,2016-04-14 00:00:00,2016-04-14 18:00:00
BRW,2016,4,14,19,80,10.0,100,1022.95,-10.0,-9.9,,,,2016-04-14 00:00:00,2016-04-14 19:00:00
BRW,2016,4,14,20,82,10.6,100,1022.95,-9.6,-9.6,,,,2016-04-14 00:00:00,2016-04-14 20:00:00
BRW,2016,4,14,21,77,10.5,100,1022.88,-9.1,-9.1,,,,2016-04-14 00:00:00,2016-04-14 21:00:00
BRW,2016,4,14,22,76,11.2,100,1022.93,-9.3,-9.1,,,,2016-04-14 00:00:00,2016-04-14 22:00:00
BRW,2016,4,14,23,72,11.8,100,1022.65,-9.2,-9.1,,,,2016-04-14 00:00:00,2016-04-14 23:00:00
