station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,5,15,0,327,3.6,99,1027.72,-0.7,-1.0,,,,2016-05-15 00:00:00,2016-05-15 00:00:00
BRW,2016,5,15,1,342,3.8,100,1027.84,-0.7,-0.9,,,,2016-05-15 00:00:00,2016-05-15 01:00:00
BRW,2016,5,15,2,350,2.8,97,1028.09,-0.9,-1.0,,,,2016-05-15 00:00:00,2016-05-15 02:00:00
BRW,2016,5,15,3,360,2.9,97,1028.22,-1.1,-1.2,,,,2016-05-15 00:00:00,2016-05-15 03:00:00
BRW,2016,5,15,4,5,3.0,96,1028.36,-1.7,-1.8,,,,2016-05-15 00:00:00,2016-05-15 04:00:00
BRW,2016,5,15,5,358,4.2,99,1028.55,-2.2,-2.3,,,,2016-05-15 00:00:00,2016-05-15 05:00:00
BRW,2016,5,15,6,4,4.2,99,1028.75,-2.9,-2.9,,,,2016-05-15 00:00:00,2016-05-15 06:00:00
BRW,2016,5,15,7,8,4.5,99,1028.94,-4.1,-4.3,,,,2016-05-15 00:00:00,2016-05-15 07:00:00
BRW,2016,5,15,8,31,3.7,97,1029.24,-4.4,-4.4,,,,2016-05-15 00:00:00,2016-05-15 08:00:00
BRW,2016,5,15,9,33,3.5,97,1029.51,-4.3,-4.3,,,,2016-05-15 00:00:00,2016-05-15 09:00:00
BRW,2016,5,15,10,38,3.5,97,1029.57,-4.2,-4.2,,,,2016-05-15 00:00:00,2016-05-15 10:00:00
BRW,2016,5,15,11,40,4.1,96,1029.58,-4.3,-4.4,,,,2016-05-15 00:00:00,2016-05-15 11:00:00
BRW,2016,5,15,12,52,4.2,98,1029.82,-4.6,-4.6,,,,2016-05-15 00:00:00,2016-05-15 12:00:00
BRW,2016,5,15,13,54,4.2,99,1029.83,-4.4,-4.5,,,,2016-05-15 00:00:00,2016-05-15 13:00:00
BRW,2016,5,15,14,35,4.0,98,1029.6,-4.0,-4.0,,,,2016-05-15 00:00:00,2016-05-15 14:00:00
BRW,2016,5,15,15,28,4.4,99,1029.54,-3.8,-3.9,,,,2016-05-15 00:00:00,2016-05-15 15:00:00
BRW,2016,5,15,16,28,4.7,100,1029.64,-3.4,-3.6,,,,2016-05-15 00:00:00,2016-05-15 16:00:00
BRW,2016,5,15,17,26,4.1,100,1029.72,-2.9,-3.1,,,,2016-05-15 00:00:00,2016-05-15 17:00:00
BRW,2016,5,15,18,28,4.1,100,1029.65,-2.1,-2.4,,,,2016-05-15 00:00:00,2016-05-15 18:00:00
BRW,2016,5,15,19,42,5.5,99,1029.57,-1.3,-1.7,,,,2016-05-15 00:00:00,2016-05-15 19:00:00
BRW,2016,5,15,20,50,5.0,100,1029.64,-0.6,-1.0,,,,2016-05-15 00:00:00,2016-05-15 20:00:00
BRW,2016,5,15,21,54,5.0,99,1029.56,-0.2,-0.6,,,,2016-05-15 00:00:00,2016-05-15 21:00:00
BRW,2016,5,15,22,35,5.7,99,1029.45,-0.4,-0.7,,,,2016-05-15 00:00:00,2016-05-15 22:00:00
BRW,2016,5,15,23,40,6.5,99,1029.45,-0.3,-0.8,,,,2016-05-15 00:00:00,2016-05-15 23:00:00
