station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,5,20,0,96,6.7,100,1021.38,0.0,-0.3,,,,2016-05-20 00:00:00,2016-05-20 00:00:00
BRW,2016,5,20,1,98,6.5,100,1021.16,-0.2,-0.5,,,,2016-05-20 00:00:00,2016-05-20 01:00:00
BRW,2016,5,20,2,104,6.6,100,1020.85,-0.4,-0.7,,,,2016-05-20 00:00:00,2016-05-20 02:00:00
BRW,2016,5,20,3,104,6.0,100,1020.59,-0.8,-1.0,,,,2016-05-20 00:00:00,2016-05-20 03:00:00
BRW,2016,5,20,4,94,5.6,99,1020.38,-0.8,-1.0,,,,2016-05-20 00:00:00,2016-05-20 04:00:00
BRW,2016,5,20,5,103,6.0,100,1020.25,-1.4,-1.5,,,,2016-05-20 00:00:00,2016-05-20 05:00:00
BRW,2016,5,20,6,104,5.7,100,1020.14,-1.8,-1.9,,,,2016-05-20 00:00:00,2016-05-20 06:00:00
BRW,2016,5,20,7,103,5.4,99,1020.22,-2.2,-2.3,,,,2016-05-20 00:00:00,2016-05-20 07:00:00
BRW,2016,5,20,8,99,4.7,99,1020.0,-2.3,-2.3,,,,2016-05-20 00:00:00,2016-05-20 08:00:00
BRW,2016,5,20,9,98,4.7,100,1019.76,-2.5,-2.5,,,,2016-05-20 00:00:00,2016-05-20 09:00:00
BRW,2016,5,20,10,100,5.0,99,1019.23,-2.8,-2.8,,,,2016-05-20 00:00:00,2016-05-20 10:00:00
BRW,2016,5,20,11,109,5.0,100,1018.79,-3.1,-3.1,,,,2016-05-20 00:00:00,2016-05-20 11:00:00
BRW,2016,5,20,12,112,4.0,100,1018.55,-3.2,-3.2,,,,2016-05-20 00:00:00,2016-05-20 12:00:00
BRW,2016,5,20,13,102,3.9,99,1018.5,-3.4,-3.4,,,,2016-05-20 00:00:00,2016-05-20 13:00:00
BRW,2016,5,20,14,93,4.2,99,1018.09,-3.5,-3.6,,,,2016-05-20 00:00:00,2016-05-20 14:00:00
BRW,2016,5,20,15,98,3.8,99,1017.71,-3.4,-3.5,,,,2016-05-20 00:00:00,2016-05-20 15:00:00
BRW,2016,5,20,16,101,3.8,100,1017.28,-3.6,-3.7,,,,2016-05-20 00:00:00,2016-05-20 16:00:00
BRW,2016,5,20,17,96,3.3,99,1016.86,-3.5,-3.7,,,,2016-05-20 00:00:00,2016-05-20 17:00:00
BRW,2016,5,20,18,87,3.0,99,1016.63,-3.2,-3.5,,,,2016-05-20 00:00:00,2016-05-20 18:00:00
BRW,2016,5,20,19,81,3.1,99,1016.58,-3.2,-3.5,,,,2016-05-20 00:00:00,2016-05-20 19:00:00
BRW,2016,5,20,20,87,3.3,99,1016.3,-3.0,-3.4,,,,2016-05-20 00:00:00,2016-05-20 20:00:00
BRW,2016,5,20,21,77,3.6,100,1015.86,-2.8,-3.2,,,,2016-05-20 00:00:00,2016-05-20 21:00:00
BRW,2016,5,20,22,72,3.6,99,1015.41,-2.7,-3.1,,,,2016-05-20 00:00:00,2016-05-20 22:00:00
BRW,2016,5,20,23,69,3.5,99,1014.91,-2.6,-2.9,,,,2016-05-20 00:00:00,2016-05-20 23:00:00
