station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,23,0,75,9.1,100,1014.59,-5.9,-5.9,,,,2016-04-23 00:00:00,2016-04-23 00:00:00
BRW,2016,4,23,1,77,8.9,100,1014.37,-5.6,-5.6,,,,2016-04-23 00:00:00,2016-04-23 01:00:00
BRW,2016,4,23,2,75,8.4,100,1014.1,-6.0,-5.8,,,,2016-04-23 00:00:00,2016-04-23 02:00:00
BRW,2016,4,23,3,73,7.9,100,1013.8,-6.3,-6.0,,,,2016-04-23 00:00:00,2016-04-23 03:00:00
BRW,2016,4,23,4,73,8.0,100,1013.59,-6.7,-6.3,,,,2016-04-23 00:00:00,2016-04-23 04:00:00
BRW,2016,4,23,5,74,8.7,100,1013.51,-6.3,-6.0,,,,2016-04-23 00:00:00,2016-04-23 05:00:00
BRW,2016,4,23,6,75,8.3,100,1013.47,-6.4,-6.1,,,,2016-04-23 00:00:00,2016-04-23 06:00:00
BRW,2016,4,23,7,75,7.8,100,1013.48,-6.6,-6.4,,,,2016-04-23 00:00:00,2016-04-23 07:00:00
BRW,2016,4,23,8,71,7.5,100,1013.38,-7.0,-6.9,,,,2016-04-23 00:00:00,2016-04-23 08:00:00
BRW,2016,4,23,9,71,7.3,100,1013.44,-7.2,-7.1,,,,2016-04-23 00:00:00,2016-04-23 09:00:00
BRW,2016,4,23,10,71,7.0,100,1013.36,-7.4,-7.2,,,,2016-04-23 00:00:00,2016-04-23 10:00:00
BRW,2016,4,23,11,80,7.5,100,1013.3,-7.6,-7.4,,,,2016-04-23 00:00:00,2016-04-23 11:00:00
BRW,2016,4,23,12,84,9.0,100,1013.41,-7.8,-7.6,,,,2016-04-23 00:00:00,2016-04-23 12:00:00
BRW,2016,4,23,13,84,8.6,100,1013.47,-8.0,-7.9,,,,2016-04-23 00:00:00,2016-04-23 13:00:00
BRW,2016,4,23,14,79,7.0,100,1013.52,-8.3,-8.2,,,,2016-04-23 00:00:00,2016-04-23 14:00:00
BRW,2016,4,23,15,81,6.5,100,1013.62,-8.4,-8.3,,,,2016-04-23 00:00:00,2016-04-23 15:00:00
BRW,2016,4,23,16,75,6.4,100,1013.66,-8.5,-8.5,,,,2016-04-23 00:00:00,2016-04-23 16:00:00
BRW,2016,4,23,17,74,6.8,100,1013.64,-8.6,-8.6,,,,2016-04-23 00:00:00,2016-04-23 17:00:00
BRW,2016,4,23,18,77,6.6,100,1013.73,-8.7,-8.8,,,,2016-04-23 00:00:00,2016-04-23 18:00:00
BRW,2016,4,23,19,74,6.4,100,1013.79,-8.6,-8.7,,,,2016-04-23 00:00:00,2016-04-23 19:00:00
BRW,2016,4,23,20,76,6.1,100,1013.92,-8.3,-8.5,,,,2016-04-23 00:00:00,2016-04-23 20:00:00
BRW,2016,4,23,21,77,5.8,100,1014.25,-8.0,-8.2,,,,2016-04-23 00:00:00,2016-04-23 21:00:00
BRW,2016,4,23,22,76,5.5,100,1014.4,-7.7,-7.8,,,,2016-04-23 00:00:00,2016-04-23 22:00:00
BRW,2016,4,23,23,77,5.5,100,1014.32,-7.5,-7.5,,,,2016-04-23 00:00:00,2016-04-23 23:00:00
