station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,29,0,45,3.3,100,1011.75,-2.5,-2.5,,,,2016-04-29 00:00:00,2016-04-29 00:00:00
BRW,2016,4,29,1,42,3.1,99,1011.72,-2.5,-2.5,,,,2016-04-29 00:00:00,2016-04-29 01:00:00
BRW,2016,4,29,2,29,3.6,100,1011.76,-2.6,-2.6,,,,2016-04-29 00:00:00,2016-04-29 02:00:00
BRW,2016,4,29,3,37,3.7,100,1011.91,-2.8,-2.8,,,,2016-04-29 00:00:00,2016-04-29 03:00:00
BRW,2016,4,29,4,35,3.5,100,1012.01,-3.1,-3.0,,,,2016-04-29 00:00:00,2016-04-29 04:00:00
BRW,2016,4,29,5,32,3.0,100,1012.09,-3.3,-3.2,,,,2016-04-29 00:00:00,2016-04-29 05:00:00
BRW,2016,4,29,6,37,3.0,100,1012.07,-3.5,-3.4,,,,2016-04-29 00:00:00,2016-04-29 06:00:00
BRW,2016,4,29,7,25,2.8,100,1012.08,-3.8,-3.5,,,,2016-04-29 00:00:00,2016-04-29 07:00:00
BRW,2016,4,29,8,23,3.0,100,1012.17,-3.9,-3.5,,,,2016-04-29 00:00:00,2016-04-29 08:00:00
BRW,2016,4,29,9,30,3.4,100,1012.19,-3.9,-3.6,,,,2016-04-29 00:00:00,2016-04-29 09:00:00
BRW,2016,4,29,10,35,3.0,99,1012.16,-4.1,-3.8,,,,2016-04-29 00:00:00,2016-04-29 10:00:00
BRW,2016,4,29,11,27,2.9,100,1012.2,-4.0,-3.7,,,,2016-04-29 00:00:00,2016-04-29 11:00:00
BRW,2016,4,29,12,33,2.9,100,1012.05,-4.0,-3.7,,,,2016-04-29 00:00:00,2016-04-29 12:00:00
BRW,2016,4,29,13,25,2.9,100,1012.1,-4.1,-3.7,,,,2016-04-29 00:00:00,2016-04-29 13:00:00
BRW,2016,4,29,14,27,2.7,100,1012.16,-4.1,-3.7,,,,2016-04-29 00:00:00,2016-04-29 14:00:00
BRW,2016,4,29,15,26,2.5,100,1012.19,-4.0,-3.7,,,,2016-04-29 00:00:00,2016-04-29 15:00:00
BRW,2016,4,29,16,24,2.9,100,1012.17,-3.7,-3.5,,,,2016-04-29 00:00:00,2016-04-29 16:00:00
BRW,2016,4,29,17,29,2.2,100,1012.18,-3.5,-3.4,,,,2016-04-29 00:00:00,2016-04-29 17:00:00
BRW,2016,4,29,18,33,2.1,99,1012.19,-3.2,-3.2,,,,2016-04-29 00:00:00,2016-04-29 18:00:00
BRW,2016,4,29,19,55,2.1,100,1012.21,-3.0,-2.9,,,,2016-04-29 00:00:00,2016-04-29 19:00:00
BRW,2016,4,29,20,63,1.5,99,1012.23,-2.8,-2.7,,,,2016-04-29 00:00:00,2016-04-29 20:00:00
BRW,2016,4,29,21,73,1.3,97,1012.24,-2.6,-2.5,,,,2016-04-29 00:00:00,2016-04-29 21:00:00
BRW,2016,4,29,22,80,2.1,98,1012.25,-2.5,-2.5,,,,2016-04-29 00:00:00,2016-04-29 22:00:00
BRW,2016,4,29,23,109,2.1,99,1012.4,-2.4,-2.4,,,,2016-04-29 00:00:00,2016-04-29 23:00:00
