station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,5,11,0,123,6.8,100,1019.76,1.1,1.5,,,,2016-05-11 00:00:00,2016-05-11 00:00:00
BRW,2016,5,11,1,128,6.8,100,1019.81,0.9,1.2,,,,2016-05-11 00:00:00,2016-05-11 01:00:00
BRW,2016,5,11,2,149,5.5,100,1020.45,1.0,1.4,,,,2016-05-11 00:00:00,2016-05-11 02:00:00
BRW,2016,5,11,3,145,4.8,99,1020.16,1.6,3.1,,,,2016-05-11 00:00:00,2016-05-11 03:00:00
BRW,2016,5,11,4,119,5.2,100,1019.72,0.9,1.7,,,,2016-05-11 00:00:00,2016-05-11 04:00:00
BRW,2016,5,11,5,121,5.2,100,1019.8,0.7,1.2,,,,2016-05-11 00:00:00,2016-05-11 05:00:00
BRW,2016,5,11,6,128,5.6,100,1019.84,0.9,1.4,,,,2016-05-11 00:00:00,2016-05-11 06:00:00
BRW,2016,5,11,7,139,6.6,100,1020.11,1.1,1.8,,,,2016-05-11 00:00:00,2016-05-11 07:00:00
BRW,2016,5,11,8,140,6.0,100,1020.28,1.6,2.6,,,,2016-05-11 00:00:00,2016-05-11 08:00:00
BRW,2016,5,11,9,134,4.6,100,1020.37,1.1,2.1,,,,2016-05-11 00:00:00,2016-05-11 09:00:00
BRW,2016,5,11,10,134,3.8,100,1020.19,1.2,2.3,,,,2016-05-11 00:00:00,2016-05-11 10:00:00
BRW,2016,5,11,11,144,3.5,99,1019.99,1.3,2.5,,,,2016-05-11 00:00:00,2016-05-11 11:00:00
BRW,2016,5,11,12,138,3.7,100,1019.79,1.4,2.3,,,,2016-05-11 00:00:00,2016-05-11 12:00:00
BRW,2016,5,11,13,131,3.7,99,1019.47,1.1,1.9,,,,2016-05-11 00:00:00,2016-05-11 13:00:00
BRW,2016,5,11,14,129,3.4,100,1019.17,1.0,1.9,,,,2016-05-11 00:00:00,2016-05-11 14:00:00
BRW,2016,5,11,15,144,3.5,97,1019.36,0.9,1.5,,,,2016-05-11 00:00:00,2016-05-11 15:00:00
BRW,2016,5,11,16,145,2.8,98,1019.18,1.0,1.7,,,,2016-05-11 00:00:00,2016-05-11 16:00:00
BRW,2016,5,11,17,125,2.5,96,1018.73,1.1,3.5,,,,2016-05-11 00:00:00,2016-05-11 17:00:00
BRW,2016,5,11,18,100,4.0,96,1018.3,1.1,2.5,,,,2016-05-11 00:00:00,2016-05-11 18:00:00
BRW,2016,5,11,19,123,2.9,71,1018.04,1.5,2.3,,,,2016-05-11 00:00:00,2016-05-11 19:00:00
BRW,2016,5,11,20,140,3.6,98,1018.07,1.8,2.8,,,,2016-05-11 00:00:00,2016-05-11 20:00:00
BRW,2016,5,11,21,122,4.1,99,1018.02,1.3,1.8,,,,2016-05-11 00:00:00,2016-05-11 21:00:00
BRW,2016,5,11,22,126,4.3,100,1018.21,1.0,1.3,,,,2016-05-11 00:00:00,2016-05-11 22:00:00
BRW,2016,5,11,23,127,3.8,100,1018.35,1.1,1.6,,,,2016-05-11 00:00:00,2016-05-11 23:00:00
