station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,11,0,87,13.9,100,1010.17,-8.8,-8.5,,,,2016-04-11 00:00:00,2016-04-11 00:00:00
BRW,2016,4,11,1,86,15.2,100,1009.52,-8.8,-8.4,,,,2016-04-11 00:00:00,2016-04-11 01:00:00
BRW,2016,4,11,2,83,13.9,100,1008.97,-8.6,-8.3,,,,2016-04-11 00:00:00,2016-04-11 02:00:00
BRW,2016,4,11,3,84,14.3,100,1008.74,-8.8,-8.4,,,,2016-04-11 00:00:00,2016-04-11 03:00:00
BRW,2016,4,11,4,81,12.7,100,1008.33,-8.9,-8.5,,,,2016-04-11 00:00:00,2016-04-11 04:00:00
BRW,2016,4,11,5,81,14.3,100,1007.96,-9.2,-8.8,,,,2016-04-11 00:00:00,2016-04-11 05:00:00
BRW,2016,4,11,6,83,15.9,100,1007.67,-9.4,-8.9,,,,2016-04-11 00:00:00,2016-04-11 06:00:00
BRW,2016,4,11,7,84,15.5,100,1007.39,-10.0,-9.5,,,,2016-04-11 00:00:00,2016-04-11 07:00:00
BRW,2016,4,11,8,85,14.3,100,1007.21,-10.2,-9.7,,,,2016-04-11 00:00:00,2016-04-11 08:00:00
BRW,2016,4,11,9,86,14.0,100,1007.17,-10.2,-9.7,,,,2016-04-11 00:00:00,2016-04-11 09:00:00
BRW,2016,4,11,10,87,14.2,100,1006.92,-10.1,-9.7,,,,2016-04-11 00:00:00,2016-04-11 10:00:00
BRW,2016,4,11,11,89,13.2,100,1006.94,-10.1,-9.7,,,,2016-04-11 00:00:00,2016-04-11 11:00:00
BRW,2016,4,11,12,90,13.0,100,1006.98,-10.1,-9.7,,,,2016-04-11 00:00:00,2016-04-11 12:00:00
BRW,2016,4,11,13,91,13.0,100,1007.07,-10.2,-9.8,,,,2016-04-11 00:00:00,2016-04-11 13:00:00
BRW,2016,4,11,14,93,13.4,100,1007.26,-10.1,-9.8,,,,2016-04-11 00:00:00,2016-04-11 14:00:00
BRW,2016,4,11,15,96,13.4,100,1007.73,-10.1,-9.8,,,,2016-04-11 00:00:00,2016-04-11 15:00:00
BRW,2016,4,11,16,96,13.3,100,1008.05,-10.3,-10.1,,,,2016-04-11 00:00:00,2016-04-11 16:00:00
BRW,2016,4,11,17,94,13.9,100,1008.06,-10.2,-10.1,,,,2016-04-11 00:00:00,2016-04-11 17:00:00
BRW,2016,4,11,18,96,13.0,100,1008.63,-10.1,-9.9,,,,2016-04-11 00:00:00,2016-04-11 18:00:00
BRW,2016,4,11,19,96,12.6,100,1009.0,-9.8,-9.6,,,,2016-04-11 00:00:00,2016-04-11 19:00:00
BRW,2016,4,11,20,97,11.1,100,1009.58,-9.4,-9.3,,,,2016-04-11 00:00:00,2016-04-11 20:00:00
BRW,2016,4,11,21,100,11.1,100,1010.19,-9.0,-8.8,,,,2016-04-11 00:00:00,2016-04-11 21:00:00
BRW,2016,4,11,22,100,12.4,100,1010.83,-8.6,-8.5,,,,2016-04-11 00:00:00,2016-04-11 22:00:00
BRW,2016,4,11,23,101,12.4,100,1011.31,-8.3,-8.2,,,,2016-04-11 00:00:00,2016-04-11 23:00:00
