station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,5,1,0,75,3.4,99,1010.8,-2.0,-2.1,,,,2016-05-01 00:00:00,2016-05-01 00:00:00
BRW,2016,5,1,1,75,3.4,100,1010.47,-2.0,-2.0,,,,2016-05-01 00:00:00,2016-05-01 01:00:00
BRW,2016,5,1,2,69,3.6,100,1010.2,-2.0,-2.1,,,,2016-05-01 00:00:00,2016-05-01 02:00:00
BRW,2016,5,1,3,65,3.4,99,1010.05,-2.2,-2.2,,,,2016-05-01 00:00:00,2016-05-01 03:00:00
BRW,2016,5,1,4,71,3.1,99,1009.83,-2.3,-2.3,,,,2016-05-01 00:00:00,2016-05-01 04:00:00
BRW,2016,5,1,5,77,3.1,100,1009.7,-2.5,-2.4,,,,2016-05-01 00:00:00,2016-05-01 05:00:00
BRW,2016,5,1,6,70,2.8,99,1009.73,-2.6,-2.5,,,,2016-05-01 00:00:00,2016-05-01 06:00:00
BRW,2016,5,1,7,67,2.5,100,1009.71,-2.8,-2.6,,,,2016-05-01 00:00:00,2016-05-01 07:00:00
BRW,2016,5,1,8,66,3.0,100,1009.57,-3.0,-2.9,,,,2016-05-01 00:00:00,2016-05-01 08:00:00
BRW,2016,5,1,9,61,3.2,100,1009.65,-3.4,-3.3,,,,2016-05-01 00:00:00,2016-05-01 09:00:00
BRW,2016,5,1,10,64,2.7,100,1009.69,-3.7,-3.5,,,,2016-05-01 00:00:00,2016-05-01 10:00:00
BRW,2016,5,1,11,49,2.3,100,1009.67,-3.9,-3.6,,,,2016-05-01 00:00:00,2016-05-01 11:00:00
BRW,2016,5,1,12,51,2.3,100,1009.7,-4.0,-3.7,,,,2016-05-01 00:00:00,2016-05-01 12:00:00
BRW,2016,5,1,13,61,2.5,100,1009.76,-4.1,-3.9,,,,2016-05-01 00:00:00,2016-05-01 13:00:00
BRW,2016,5,1,14,69,2.6,100,1009.89,-4.0,-4.0,,,,2016-05-01 00:00:00,2016-05-01 14:00:00
BRW,2016,5,1,15,60,1.8,100,1009.92,-3.9,-3.9,,,,2016-05-01 00:00:00,2016-05-01 15:00:00
BRW,2016,5,1,16,52,1.6,100,1009.94,-3.8,-3.7,,,,2016-05-01 00:00:00,2016-05-01 16:00:00
BRW,2016,5,1,17,75,1.3,96,1009.95,-3.8,-3.7,,,,2016-05-01 00:00:00,2016-05-01 17:00:00
BRW,2016,5,1,18,55,1.4,89,1010.09,-3.7,-3.7,,,,2016-05-01 00:00:00,2016-05-01 18:00:00
BRW,2016,5,1,19,41,1.6,99,1010.18,-3.5,-3.5,,,,2016-05-01 00:00:00,2016-05-01 19:00:00
BRW,2016,5,1,20,28,1.6,97,1010.42,-3.1,-3.2,,,,2016-05-01 00:00:00,2016-05-01 20:00:00
BRW,2016,5,1,21,11,2.1,100,1010.68,-2.8,-2.9,,,,2016-05-01 00:00:00,2016-05-01 21:00:00
BRW,2016,5,1,22,3,1.2,99,1010.89,-2.6,-2.6,,,,2016-05-01 00:00:00,2016-05-01 22:00:00
BRW,2016,5,1,23,26,1.4,98,1011.01,-2.5,-2.5,,,,2016-05-01 00:00:00,2016-05-01 23:00:00
