station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,3,17,0,206,0.9,97,1034.82,-23.1,-20.6,,,,2016-03-17 00:00:00,2016-03-17 00:00:00
BRW,2016,3,17,1,207,1.0,99,1035.19,-23.2,-20.8,,,,2016-03-17 00:00:00,2016-03-17 01:00:00
BRW,2016,3,17,2,209,2.6,100,1035.42,-23.1,-20.9,,,,2016-03-17 00:00:00,2016-03-17 02:00:00
BRW,2016,3,17,3,90,1.8,64,1035.53,-22.0,-21.0,,,,2016-03-17 00:00:00,2016-03-17 03:00:00
BRW,2016,3,17,4,62,3.1,99,1035.65,-22.1,-20.9,,,,2016-03-17 00:00:00,2016-03-17 04:00:00
BRW,2016,3,17,5,67,4.4,91,1035.87,-22.6,-20.9,,,,2016-03-17 00:00:00,2016-03-17 05:00:00
BRW,2016,3,17,6,124,4.4,99,1036.12,-23.7,-21.6,,,,2016-03-17 00:00:00,2016-03-17 06:00:00
BRW,2016,3,17,7,140,4.2,100,1036.21,-24.5,-21.9,,,,2016-03-17 00:00:00,2016-03-17 07:00:00
BRW,2016,3,17,8,153,3.5,94,1036.42,-24.8,-22.3,,,,2016-03-17 00:00:00,2016-03-17 08:00:00
BRW,2016,3,17,9,200,8.2,100,1036.79,-24.9,-22.7,,,,2016-03-17 00:00:00,2016-03-17 09:00:00
BRW,2016,3,17,10,133,5.5,85,1036.89,-25.9,-22.9,,,,2016-03-17 00:00:00,2016-03-17 10:00:00
BRW,2016,3,17,11,105,9.8,99,1036.85,-25.7,-22.8,,,,2016-03-17 00:00:00,2016-03-17 11:00:00
BRW,2016,3,17,12,111,10.4,94,1037.06,-26.4,-23.7,,,,2016-03-17 00:00:00,2016-03-17 12:00:00
BRW,2016,3,17,13,88,9.1,85,1037.29,-25.9,-23.7,,,,2016-03-17 00:00:00,2016-03-17 13:00:00
BRW,2016,3,17,14,63,1.7,99,1037.15,-25.6,-23.1,,,,2016-03-17 00:00:00,2016-03-17 14:00:00
BRW,2016,3,17,15,54,1.7,100,1037.26,-25.8,-23.2,,,,2016-03-17 00:00:00,2016-03-17 15:00:00
BRW,2016,3,17,16,60,2.0,100,1037.25,-25.9,-23.4,,,,2016-03-17 00:00:00,2016-03-17 16:00:00
BRW,2016,3,17,17,61,2.0,100,1037.44,-25.5,-23.2,,,,2016-03-17 00:00:00,2016-03-17 17:00:00
BRW,2016,3,17,18,61,2.6,100,1037.77,-25.7,-23.3,,,,2016-03-17 00:00:00,2016-03-17 18:00:00
BRW,2016,3,17,19,61,2.3,100,1038.27,-25.8,-23.7,,,,2016-03-17 00:00:00,2016-03-17 19:00:00
BRW,2016,3,17,20,46,2.1,100,1038.66,-25.2,-23.7,,,,2016-03-17 00:00:00,2016-03-17 20:00:00
BRW,2016,3,17,21,41,2.2,99,1038.95,-24.8,-23.2,,,,2016-03-17 00:00:00,2016-03-17 21:00:00
BRW,2016,3,17,22,42,2.4,100,1039.17,-23.7,-22.7,,,,2016-03-17 00:00:00,2016-03-17 22:00:00
BRW,2016,3,17,23,40,2.5,100,1039.35,-23.4,-22.4,,,,2016-03-17 00:00:00,2016-03-17 23:00:00
