station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,5,16,0,41,6.7,99,1029.19,-0.6,-1.3,,,,2016-05-16 00:00:00,2016-05-16 00:00:00
BRW,2016,5,16,1,53,6.8,98,1029.09,-1.1,-1.6,,,,2016-05-16 00:00:00,2016-05-16 01:00:00
BRW,2016,5,16,2,60,6.5,100,1028.92,-1.4,-1.8,,,,2016-05-16 00:00:00,2016-05-16 02:00:00
BRW,2016,5,16,3,55,6.7,99,1028.94,-1.6,-1.9,,,,2016-05-16 00:00:00,2016-05-16 03:00:00
BRW,2016,5,16,4,67,7.0,99,1028.82,-1.9,-2.1,,,,2016-05-16 00:00:00,2016-05-16 04:00:00
BRW,2016,5,16,5,76,7.4,99,1028.75,-1.9,-2.0,,,,2016-05-16 00:00:00,2016-05-16 05:00:00
BRW,2016,5,16,6,72,7.4,99,1028.68,-2.2,-2.3,,,,2016-05-16 00:00:00,2016-05-16 06:00:00
BRW,2016,5,16,7,67,7.3,99,1028.91,-2.6,-2.6,,,,2016-05-16 00:00:00,2016-05-16 07:00:00
BRW,2016,5,16,8,77,7.7,99,1029.11,-3.1,-3.1,,,,2016-05-16 00:00:00,2016-05-16 08:00:00
BRW,2016,5,16,9,68,7.1,100,1029.22,-3.5,-3.5,,,,2016-05-16 00:00:00,2016-05-16 09:00:00
BRW,2016,5,16,10,71,6.8,99,1029.14,-3.8,-3.8,,,,2016-05-16 00:00:00,2016-05-16 10:00:00
BRW,2016,5,16,11,77,6.8,99,1029.12,-4.0,-4.1,,,,2016-05-16 00:00:00,2016-05-16 11:00:00
BRW,2016,5,16,12,88,6.4,100,1029.19,-4.2,-4.2,,,,2016-05-16 00:00:00,2016-05-16 12:00:00
BRW,2016,5,16,13,80,5.9,99,1029.17,-4.3,-4.4,,,,2016-05-16 00:00:00,2016-05-16 13:00:00
BRW,2016,5,16,14,89,5.2,98,1029.01,-4.5,-4.5,,,,2016-05-16 00:00:00,2016-05-16 14:00:00
BRW,2016,5,16,15,82,4.5,97,1029.09,-4.3,-4.4,,,,2016-05-16 00:00:00,2016-05-16 15:00:00
BRW,2016,5,16,16,70,5.0,98,1029.25,-4.3,-4.5,,,,2016-05-16 00:00:00,2016-05-16 16:00:00
BRW,2016,5,16,17,75,4.8,98,1029.21,-4.3,-4.6,,,,2016-05-16 00:00:00,2016-05-16 17:00:00
BRW,2016,5,16,18,81,5.0,98,1029.24,-3.9,-4.2,,,,2016-05-16 00:00:00,2016-05-16 18:00:00
BRW,2016,5,16,19,59,5.4,99,1029.45,-4.2,-4.6,,,,2016-05-16 00:00:00,2016-05-16 19:00:00
BRW,2016,5,16,20,71,5.4,99,1029.51,-4.3,-4.8,,,,2016-05-16 00:00:00,2016-05-16 20:00:00
BRW,2016,5,16,21,72,5.7,100,1029.59,-4.4,-5.0,,,,2016-05-16 00:00:00,2016-05-16 21:00:00
BRW,2016,5,16,22,76,5.9,99,1029.59,-4.4,-5.0,,,,2016-05-16 00:00:00,2016-05-16 22:00:00
BRW,2016,5,16,23,81,6.1,99,1029.49,-4.1,-4.7,,,,2016-05-16 00:00:00,2016-05-16 23:00:00
