station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,12,0,100,11.9,100,1011.77,-8.2,-8.0,,,,2016-04-12 00:00:00,2016-04-12 00:00:00
BRW,2016,4,12,1,100,11.5,100,1012.21,-8.1,-7.9,,,,2016-04-12 00:00:00,2016-04-12 01:00:00
BRW,2016,4,12,2,99,11.5,100,1012.56,-8.0,-7.9,,,,2016-04-12 00:00:00,2016-04-12 02:00:00
BRW,2016,4,12,3,100,11.1,100,1013.25,-8.0,-7.8,,,,2016-04-12 00:00:00,2016-04-12 03:00:00
BRW,2016,4,12,4,100,11.5,100,1013.54,-8.2,-8.0,,,,2016-04-12 00:00:00,2016-04-12 04:00:00
BRW,2016,4,12,5,100,10.9,100,1013.96,-8.5,-8.3,,,,2016-04-12 00:00:00,2016-04-12 05:00:00
BRW,2016,4,12,6,99,11.3,100,1014.35,-8.8,-8.5,,,,2016-04-12 00:00:00,2016-04-12 06:00:00
BRW,2016,4,12,7,100,11.4,100,1014.84,-9.0,-8.7,,,,2016-04-12 00:00:00,2016-04-12 07:00:00
BRW,2016,4,12,8,102,10.9,100,1015.32,-9.2,-8.9,,,,2016-04-12 00:00:00,2016-04-12 08:00:00
BRW,2016,4,12,9,101,10.4,100,1015.81,-9.5,-9.2,,,,2016-04-12 00:00:00,2016-04-12 09:00:00
BRW,2016,4,12,10,99,10.0,100,1016.24,-9.6,-9.4,,,,2016-04-12 00:00:00,2016-04-12 10:00:00
BRW,2016,4,12,11,96,9.7,100,1016.69,-9.7,-9.5,,,,2016-04-12 00:00:00,2016-04-12 11:00:00
BRW,2016,4,12,12,96,9.7,100,1017.08,-9.8,-9.6,,,,2016-04-12 00:00:00,2016-04-12 12:00:00
BRW,2016,4,12,13,93,9.5,100,1017.36,-10.0,-9.8,,,,2016-04-12 00:00:00,2016-04-12 13:00:00
BRW,2016,4,12,14,90,9.1,100,1017.72,-10.2,-10.1,,,,2016-04-12 00:00:00,2016-04-12 14:00:00
BRW,2016,4,12,15,89,9.3,100,1018.3,-10.8,-10.6,,,,2016-04-12 00:00:00,2016-04-12 15:00:00
BRW,2016,4,12,16,92,9.1,100,1018.85,-11.3,-11.2,,,,2016-04-12 00:00:00,2016-04-12 16:00:00
BRW,2016,4,12,17,90,8.9,100,1019.13,-11.3,-11.2,,,,2016-04-12 00:00:00,2016-04-12 17:00:00
BRW,2016,4,12,18,90,8.9,100,1019.39,-10.7,-10.6,,,,2016-04-12 00:00:00,2016-04-12 18:00:00
BRW,2016,4,12,19,85,8.6,100,1019.57,-10.2,-10.2,,,,2016-04-12 00:00:00,2016-04-12 19:00:00
BRW,2016,4,12,20,84,8.7,100,1019.98,-9.7,-9.8,,,,2016-04-12 00:00:00,2016-04-12 20:00:00
BRW,2016,4,12,21,82,8.6,100,1020.12,-9.2,-9.3,,,,2016-04-12 00:00:00,2016-04-12 21:00:00
BRW,2016,4,12,22,85,8.9,100,1020.38,-9.1,-9.0,,,,2016-04-12 00:00:00,2016-04-12 22:00:00
BRW,2016,4,12,23,86,9.3,100,1020.47,-8.8,-8.7,,,,2016-04-12 00:00:00,2016-04-12 23:00:00
