station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,27,0,86,6.0,100,1012.83,-4.1,-4.2,,,,2016-04-27 00:00:00,2016-04-27 00:00:00
BRW,2016,4,27,1,86,5.7,100,1012.79,-3.9,-3.9,,,,2016-04-27 00:00:00,2016-04-27 01:00:00
BRW,2016,4,27,2,72,5.1,99,1012.66,-3.8,-3.8,,,,2016-04-27 00:00:00,2016-04-27 02:00:00
BRW,2016,4,27,3,86,6.0,99,1012.55,-3.5,-3.4,,,,2016-04-27 00:00:00,2016-04-27 03:00:00
BRW,2016,4,27,4,87,7.5,100,1012.55,-3.5,-3.4,,,,2016-04-27 00:00:00,2016-04-27 04:00:00
BRW,2016,4,27,5,88,7.1,100,1012.67,-3.7,-3.6,,,,2016-04-27 00:00:00,2016-04-27 05:00:00
BRW,2016,4,27,6,86,6.0,100,1012.71,-3.9,-3.8,,,,2016-04-27 00:00:00,2016-04-27 06:00:00
BRW,2016,4,27,7,82,6.0,100,1012.9,-3.9,-3.8,,,,2016-04-27 00:00:00,2016-04-27 07:00:00
BRW,2016,4,27,8,79,6.7,100,1012.8,-4.0,-3.9,,,,2016-04-27 00:00:00,2016-04-27 08:00:00
BRW,2016,4,27,9,73,5.5,100,1012.59,-4.2,-4.0,,,,2016-04-27 00:00:00,2016-04-27 09:00:00
BRW,2016,4,27,10,67,4.3,99,1012.45,-4.1,-4.0,,,,2016-04-27 00:00:00,2016-04-27 10:00:00
BRW,2016,4,27,11,49,3.5,100,1012.27,-4.4,-4.2,,,,2016-04-27 00:00:00,2016-04-27 11:00:00
BRW,2016,4,27,12,74,4.3,99,1012.21,-4.4,-4.2,,,,2016-04-27 00:00:00,2016-04-27 12:00:00
BRW,2016,4,27,13,79,4.6,100,1012.17,-4.5,-4.3,,,,2016-04-27 00:00:00,2016-04-27 13:00:00
BRW,2016,4,27,14,71,4.4,100,1012.13,-4.5,-4.3,,,,2016-04-27 00:00:00,2016-04-27 14:00:00
BRW,2016,4,27,15,65,4.2,100,1012.15,-4.7,-4.6,,,,2016-04-27 00:00:00,2016-04-27 15:00:00
BRW,2016,4,27,16,63,3.9,100,1012.11,-4.8,-4.7,,,,2016-04-27 00:00:00,2016-04-27 16:00:00
BRW,2016,4,27,17,63,3.9,100,1012.05,-4.6,-4.5,,,,2016-04-27 00:00:00,2016-04-27 17:00:00
BRW,2016,4,27,18,69,3.7,100,1012.05,-4.3,-4.2,,,,2016-04-27 00:00:00,2016-04-27 18:00:00
BRW,2016,4,27,19,81,4.7,100,1011.99,-4.1,-4.1,,,,2016-04-27 00:00:00,2016-04-27 19:00:00
BRW,2016,4,27,20,69,4.1,100,1011.91,-4.1,-4.0,,,,2016-04-27 00:00:00,2016-04-27 20:00:00
BRW,2016,4,27,21,60,4.1,100,1011.89,-4.2,-4.1,,,,2016-04-27 00:00:00,2016-04-27 21:00:00
BRW,2016,4,27,22,54,4.1,100,1011.76,-4.2,-4.1,,,,2016-04-27 00:00:00,2016-04-27 22:00:00
BRW,2016,4,27,23,50,4.1,100,1011.77,-4.1,-4.1,,,,2016-04-27 00:00:00,2016-04-27 23:00:00
