station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,3,20,0,42,6.8,100,1042.21,-24.7,-24.6,,,,2016-03-20 00:00:00,2016-03-20 00:00:00
BRW,2016,3,20,1,44,6.3,100,1041.51,-24.6,-24.3,,,,2016-03-20 00:00:00,2016-03-20 01:00:00
BRW,2016,3,20,2,47,5.3,100,1041.18,-24.5,-24.0,,,,2016-03-20 00:00:00,2016-03-20 02:00:00
BRW,2016,3,20,3,37,5.2,100,1040.85,-24.7,-24.0,,,,2016-03-20 00:00:00,2016-03-20 03:00:00
BRW,2016,3,20,4,27,6.4,100,1040.64,-25.0,-24.4,,,,2016-03-20 00:00:00,2016-03-20 04:00:00
BRW,2016,3,20,5,30,7.2,100,1040.46,-25.2,-24.6,,,,2016-03-20 00:00:00,2016-03-20 05:00:00
BRW,2016,3,20,6,34,7.3,100,1040.17,-25.2,-24.6,,,,2016-03-20 00:00:00,2016-03-20 06:00:00
BRW,2016,3,20,7,39,7.1,100,1039.89,-25.1,-24.5,,,,2016-03-20 00:00:00,2016-03-20 07:00:00
BRW,2016,3,20,8,42,6.7,100,1039.22,-25.2,-24.4,,,,2016-03-20 00:00:00,2016-03-20 08:00:00
BRW,2016,3,20,9,46,6.6,100,1038.64,-24.9,-24.1,,,,2016-03-20 00:00:00,2016-03-20 09:00:00
BRW,2016,3,20,10,48,6.7,100,1038.32,-24.8,-23.9,,,,2016-03-20 00:00:00,2016-03-20 10:00:00
BRW,2016,3,20,11,44,6.5,100,1037.88,-24.7,-23.7,,,,2016-03-20 00:00:00,2016-03-20 11:00:00
BRW,2016,3,20,12,41,7.1,100,1037.34,-24.3,-23.3,,,,2016-03-20 00:00:00,2016-03-20 12:00:00
BRW,2016,3,20,13,41,7.0,100,1036.59,-23.8,-22.9,,,,2016-03-20 00:00:00,2016-03-20 13:00:00
BRW,2016,3,20,14,42,7.2,100,1035.84,-23.9,-23.2,,,,2016-03-20 00:00:00,2016-03-20 14:00:00
BRW,2016,3,20,15,44,7.1,100,1035.43,-23.9,-23.2,,,,2016-03-20 00:00:00,2016-03-20 15:00:00
BRW,2016,3,20,16,49,8.3,100,1034.93,-23.9,-23.4,,,,2016-03-20 00:00:00,2016-03-20 16:00:00
BRW,2016,3,20,17,46,8.0,100,1034.37,-23.8,-23.4,,,,2016-03-20 00:00:00,2016-03-20 17:00:00
BRW,2016,3,20,18,45,7.6,100,1033.99,-23.3,-23.0,,,,2016-03-20 00:00:00,2016-03-20 18:00:00
BRW,2016,3,20,19,47,8.6,100,1033.59,-22.9,-22.7,,,,2016-03-20 00:00:00,2016-03-20 19:00:00
BRW,2016,3,20,20,46,9.5,100,1033.01,-22.3,-22.1,,,,2016-03-20 00:00:00,2016-03-20 20:00:00
BRW,2016,3,20,21,45,9.7,100,1032.2,-21.2,-20.9,,,,2016-03-20 00:00:00,2016-03-20 21:00:00
BRW,2016,3,20,22,48,10.3,100,1031.45,-20.7,-20.5,,,,2016-03-20 00:00:00,2016-03-20 22:00:00
BRW,2016,3,20,23,51,10.5,100,1030.85,-20.0,-19.8,,,,2016-03-20 00:00:00,2016-03-20 23:00:00
