station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,5,5,0,81,4.0,99,1013.86,-6.4,-6.6,,,,2016-05-05 00:00:00,2016-05-05 00:00:00
BRW,2016,5,5,1,79,3.7,100,1013.75,-6.3,-6.4,,,,2016-05-05 00:00:00,2016-05-05 01:00:00
BRW,2016,5,5,2,75,3.8,100,1013.72,-6.0,-6.0,,,,2016-05-05 00:00:00,2016-05-05 02:00:00
BRW,2016,5,5,3,60,3.7,99,1013.74,-6.2,-6.2,,,,2016-05-05 00:00:00,2016-05-05 03:00:00
BRW,2016,5,5,4,61,3.4,100,1013.7,-6.4,-6.5,,,,2016-05-05 00:00:00,2016-05-05 04:00:00
BRW,2016,5,5,5,63,4.1,100,1013.57,-6.5,-6.5,,,,2016-05-05 00:00:00,2016-05-05 05:00:00
BRW,2016,5,5,6,63,4.2,100,1013.59,-6.6,-6.5,,,,2016-05-05 00:00:00,2016-05-05 06:00:00
BRW,2016,5,5,7,63,4.1,100,1013.78,-6.7,-6.7,,,,2016-05-05 00:00:00,2016-05-05 07:00:00
BRW,2016,5,5,8,62,4.5,100,1013.75,-7.1,-7.0,,,,2016-05-05 00:00:00,2016-05-05 08:00:00
BRW,2016,5,5,9,72,4.3,100,1013.76,-7.5,-7.2,,,,2016-05-05 00:00:00,2016-05-05 09:00:00
BRW,2016,5,5,10,77,3.1,100,1013.82,-7.5,-7.3,,,,2016-05-05 00:00:00,2016-05-05 10:00:00
BRW,2016,5,5,11,76,3.0,100,1013.5,-7.9,-7.5,,,,2016-05-05 00:00:00,2016-05-05 11:00:00
BRW,2016,5,5,12,71,2.8,100,1013.38,-7.9,-7.7,,,,2016-05-05 00:00:00,2016-05-05 12:00:00
BRW,2016,5,5,13,74,2.9,100,1013.41,-8.0,-7.9,,,,2016-05-05 00:00:00,2016-05-05 13:00:00
BRW,2016,5,5,14,71,3.0,100,1013.34,-8.0,-8.0,,,,2016-05-05 00:00:00,2016-05-05 14:00:00
BRW,2016,5,5,15,62,3.4,100,1013.27,-8.1,-8.0,,,,2016-05-05 00:00:00,2016-05-05 15:00:00
BRW,2016,5,5,16,60,3.8,100,1013.2,-8.9,-8.5,,,,2016-05-05 00:00:00,2016-05-05 16:00:00
BRW,2016,5,5,17,55,3.6,100,1013.32,-8.9,-8.9,,,,2016-05-05 00:00:00,2016-05-05 17:00:00
BRW,2016,5,5,18,64,3.1,97,1013.42,-9.0,-9.0,,,,2016-05-05 00:00:00,2016-05-05 18:00:00
BRW,2016,5,5,19,71,2.5,98,1013.5,-8.9,-9.0,,,,2016-05-05 00:00:00,2016-05-05 19:00:00
BRW,2016,5,5,20,77,1.9,97,1013.55,-8.7,-8.7,,,,2016-05-05 00:00:00,2016-05-05 20:00:00
BRW,2016,5,5,21,61,2.0,96,1013.43,-8.6,-8.6,,,,2016-05-05 00:00:00,2016-05-05 21:00:00
BRW,2016,5,5,22,65,1.8,94,1013.38,-8.4,-8.5,,,,2016-05-05 00:00:00,2016-05-05 22:00:00
BRW,2016,5,5,23,76,1.6,94,1013.36,-8.4,-8.4,,,,2016-05-05 00:00:00,2016-05-05 23:00:00
