station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,3,29,0,249,3.0,89,1017.53,-22.8,-20.9,,,,2016-03-29 00:00:00,2016-03-29 00:00:00
BRW,2016,3,29,1,197,3.8,98,1017.82,-23.7,-20.9,,,,2016-03-29 00:00:00,2016-03-29 01:00:00
BRW,2016,3,29,2,187,1.9,100,1017.98,-24.5,-21.3,,,,2016-03-29 00:00:00,2016-03-29 02:00:00
BRW,2016,3,29,3,185,2.8,100,1018.19,-25.6,-21.5,,,,2016-03-29 00:00:00,2016-03-29 03:00:00
BRW,2016,3,29,4,204,3.0,100,1018.32,-26.8,-21.7,,,,2016-03-29 00:00:00,2016-03-29 04:00:00
BRW,2016,3,29,5,211,6.5,100,1018.24,-27.2,-21.6,,,,2016-03-29 00:00:00,2016-03-29 05:00:00
BRW,2016,3,29,6,225,6.6,99,1018.26,-28.0,-21.7,,,,2016-03-29 00:00:00,2016-03-29 06:00:00
BRW,2016,3,29,7,248,7.1,99,1018.23,-25.1,-21.4,,,,2016-03-29 00:00:00,2016-03-29 07:00:00
BRW,2016,3,29,8,217,3.4,99,1018.55,-29.2,-21.3,,,,2016-03-29 00:00:00,2016-03-29 08:00:00
BRW,2016,3,29,9,207,1.9,99,1018.75,-30.9,-21.6,,,,2016-03-29 00:00:00,2016-03-29 09:00:00
BRW,2016,3,29,10,209,1.4,100,1018.84,-31.1,-21.3,,,,2016-03-29 00:00:00,2016-03-29 10:00:00
BRW,2016,3,29,11,205,4.7,100,1018.88,-31.7,-21.7,,,,2016-03-29 00:00:00,2016-03-29 11:00:00
BRW,2016,3,29,12,208,2.8,99,1019.09,-31.8,-22.0,,,,2016-03-29 00:00:00,2016-03-29 12:00:00
BRW,2016,3,29,13,217,1.1,100,1019.42,-32.7,-21.6,,,,2016-03-29 00:00:00,2016-03-29 13:00:00
BRW,2016,3,29,14,208,1.8,100,1019.79,-33.0,-22.5,,,,2016-03-29 00:00:00,2016-03-29 14:00:00
BRW,2016,3,29,15,213,2.2,100,1019.99,-32.9,-22.1,,,,2016-03-29 00:00:00,2016-03-29 15:00:00
BRW,2016,3,29,16,203,1.9,100,1020.29,-33.5,-23.0,,,,2016-03-29 00:00:00,2016-03-29 16:00:00
BRW,2016,3,29,17,204,1.9,100,1020.58,-32.6,-24.1,,,,2016-03-29 00:00:00,2016-03-29 17:00:00
BRW,2016,3,29,18,200,1.8,100,1020.93,-31.4,-25.8,,,,2016-03-29 00:00:00,2016-03-29 18:00:00
BRW,2016,3,29,19,204,1.5,100,1021.24,-29.8,-27.3,,,,2016-03-29 00:00:00,2016-03-29 19:00:00
BRW,2016,3,29,20,202,1.9,100,1021.76,-28.5,-26.6,,,,2016-03-29 00:00:00,2016-03-29 20:00:00
BRW,2016,3,29,21,199,4.1,100,1022.4,-27.4,-27.0,,,,2016-03-29 00:00:00,2016-03-29 21:00:00
BRW,2016,3,29,22,203,5.6,100,1023.01,-26.6,-26.1,,,,2016-03-29 00:00:00,2016-03-29 22:00:00
BRW,2016,3,29,23,199,2.4,100,1023.34,-25.7,-25.4,,,,2016-03-29 00:00:00,2016-03-29 23:00:00
