station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,3,31,0,275,3.0,100,1026.36,-19.8,-19.1,,,,2016-03-31 00:00:00,2016-03-31 00:00:00
BRW,2016,3,31,1,281,3.5,100,1026.41,-19.7,-19.0,,,,2016-03-31 00:00:00,2016-03-31 01:00:00
BRW,2016,3,31,2,266,3.3,99,1026.74,-20.1,-19.2,,,,2016-03-31 00:00:00,2016-03-31 02:00:00
BRW,2016,3,31,3,255,4.0,100,1027.22,-20.8,-19.4,,,,2016-03-31 00:00:00,2016-03-31 03:00:00
BRW,2016,3,31,4,277,4.3,100,1027.41,-21.2,-19.9,,,,2016-03-31 00:00:00,2016-03-31 04:00:00
BRW,2016,3,31,5,295,4.7,100,1027.9,-22.8,-21.5,,,,2016-03-31 00:00:00,2016-03-31 05:00:00
BRW,2016,3,31,6,293,4.5,100,1028.56,-24.1,-22.8,,,,2016-03-31 00:00:00,2016-03-31 06:00:00
BRW,2016,3,31,7,297,4.3,100,1029.26,-24.8,-23.4,,,,2016-03-31 00:00:00,2016-03-31 07:00:00
BRW,2016,3,31,8,292,4.4,100,1029.9,-25.1,-23.9,,,,2016-03-31 00:00:00,2016-03-31 08:00:00
BRW,2016,3,31,9,292,4.7,100,1030.51,-25.3,-24.2,,,,2016-03-31 00:00:00,2016-03-31 09:00:00
BRW,2016,3,31,10,284,4.8,100,1030.75,-25.4,-24.4,,,,2016-03-31 00:00:00,2016-03-31 10:00:00
BRW,2016,3,31,11,284,4.8,100,1031.05,-25.4,-24.6,,,,2016-03-31 00:00:00,2016-03-31 11:00:00
BRW,2016,3,31,12,282,4.9,100,1031.48,-25.6,-24.7,,,,2016-03-31 00:00:00,2016-03-31 12:00:00
BRW,2016,3,31,13,283,5.2,100,1031.85,-25.6,-24.9,,,,2016-03-31 00:00:00,2016-03-31 13:00:00
BRW,2016,3,31,14,289,4.5,100,1032.17,-26.3,-25.3,,,,2016-03-31 00:00:00,2016-03-31 14:00:00
BRW,2016,3,31,15,289,4.1,100,1032.61,-26.6,-25.4,,,,2016-03-31 00:00:00,2016-03-31 15:00:00
BRW,2016,3,31,16,289,4.0,100,1033.11,-26.6,-25.5,,,,2016-03-31 00:00:00,2016-03-31 16:00:00
BRW,2016,3,31,17,286,4.0,100,1033.37,-26.1,-25.4,,,,2016-03-31 00:00:00,2016-03-31 17:00:00
BRW,2016,3,31,18,286,4.0,100,1033.81,-25.6,-25.1,,,,2016-03-31 00:00:00,2016-03-31 18:00:00
BRW,2016,3,31,19,282,4.7,100,1034.19,-25.1,-24.9,,,,2016-03-31 00:00:00,2016-03-31 19:00:00
BRW,2016,3,31,20,291,4.5,100,1034.33,-24.6,-24.6,,,,2016-03-31 00:00:00,2016-03-31 20:00:00
BRW,2016,3,31,21,275,3.4,99,1034.92,-24.3,-24.3,,,,2016-03-31 00:00:00,2016-03-31 21:00:00
BRW,2016,3,31,22,280,3.8,99,1035.03,-23.9,-23.9,,,,2016-03-31 00:00:00,2016-03-31 22:00:00
BRW,2016,3,31,23,293,4.8,100,1034.63,-23.5,-23.5,,,,2016-03-31 00:00:00,2016-03-31 23:00:00
