station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,3,22,0,58,7.9,100,1024.54,-18.4,-18.2,,,,2016-03-22 00:00:00,2016-03-22 00:00:00
BRW,2016,3,22,1,59,7.7,100,1024.22,-18.5,-18.2,,,,2016-03-22 00:00:00,2016-03-22 01:00:00
BRW,2016,3,22,2,59,8.0,100,1023.99,-18.6,-18.3,,,,2016-03-22 00:00:00,2016-03-22 02:00:00
BRW,2016,3,22,3,66,7.0,100,1024.18,-19.1,-18.7,,,,2016-03-22 00:00:00,2016-03-22 03:00:00
BRW,2016,3,22,4,69,6.1,100,1024.31,-20.1,-19.3,,,,2016-03-22 00:00:00,2016-03-22 04:00:00
BRW,2016,3,22,5,66,5.9,100,1024.17,-21.1,-19.7,,,,2016-03-22 00:00:00,2016-03-22 05:00:00
BRW,2016,3,22,6,59,6.2,100,1023.81,-21.7,-20.2,,,,2016-03-22 00:00:00,2016-03-22 06:00:00
BRW,2016,3,22,7,59,6.0,100,1023.7,-21.9,-20.4,,,,2016-03-22 00:00:00,2016-03-22 07:00:00
BRW,2016,3,22,8,55,5.4,100,1023.69,-22.4,-20.5,,,,2016-03-22 00:00:00,2016-03-22 08:00:00
BRW,2016,3,22,9,50,5.7,100,1023.62,-22.6,-20.5,,,,2016-03-22 00:00:00,2016-03-22 09:00:00
BRW,2016,3,22,10,50,6.4,100,1023.21,-22.4,-20.6,,,,2016-03-22 00:00:00,2016-03-22 10:00:00
BRW,2016,3,22,11,56,6.1,100,1022.87,-22.2,-20.7,,,,2016-03-22 00:00:00,2016-03-22 11:00:00
BRW,2016,3,22,12,54,6.1,100,1022.46,-22.3,-20.8,,,,2016-03-22 00:00:00,2016-03-22 12:00:00
BRW,2016,3,22,13,58,6.2,100,1022.22,-22.4,-20.9,,,,2016-03-22 00:00:00,2016-03-22 13:00:00
BRW,2016,3,22,14,57,6.4,100,1021.91,-22.3,-20.8,,,,2016-03-22 00:00:00,2016-03-22 14:00:00
BRW,2016,3,22,15,59,6.2,100,1021.6,-22.4,-20.9,,,,2016-03-22 00:00:00,2016-03-22 15:00:00
BRW,2016,3,22,16,61,6.1,100,1021.38,-22.3,-20.8,,,,2016-03-22 00:00:00,2016-03-22 16:00:00
BRW,2016,3,22,17,62,6.1,100,1021.37,-21.9,-20.5,,,,2016-03-22 00:00:00,2016-03-22 17:00:00
BRW,2016,3,22,18,63,7.0,100,1021.1,-20.7,-19.9,,,,2016-03-22 00:00:00,2016-03-22 18:00:00
BRW,2016,3,22,19,67,7.5,100,1020.82,-19.6,-19.2,,,,2016-03-22 00:00:00,2016-03-22 19:00:00
BRW,2016,3,22,20,66,7.8,100,1020.42,-18.6,-18.4,,,,2016-03-22 00:00:00,2016-03-22 20:00:00
BRW,2016,3,22,21,67,8.3,100,1020.14,-17.7,-17.5,,,,2016-03-22 00:00:00,2016-03-22 21:00:00
BRW,2016,3,22,22,68,8.4,100,1019.63,-17.4,-17.0,,,,2016-03-22 00:00:00,2016-03-22 22:00:00
BRW,2016,3,22,23,67,8.3,100,1019.04,-17.0,-16.6,,,,2016-03-22 00:00:00,2016-03-22 23:00:00
