station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,18,0,68,6.5,99,1027.1,-15.1,-15.4,,,,2016-04-18 00:00:00,2016-04-18 00:00:00
BRW,2016,4,18,1,77,6.5,100,1026.97,-15.1,-15.3,,,,2016-04-18 00:00:00,2016-04-18 01:00:00
BRW,2016,4,18,2,68,6.4,99,1026.71,-15.2,-15.3,,,,2016-04-18 00:00:00,2016-04-18 02:00:00
BRW,2016,4,18,3,68,6.3,100,1026.61,-15.2,-15.3,,,,2016-04-18 00:00:00,2016-04-18 03:00:00
BRW,2016,4,18,4,68,4.8,100,1026.53,-15.7,-15.4,,,,2016-04-18 00:00:00,2016-04-18 04:00:00
BRW,2016,4,18,5,66,4.7,100,1026.44,-16.5,-15.6,,,,2016-04-18 00:00:00,2016-04-18 05:00:00
BRW,2016,4,18,6,63,5.0,100,1026.51,-17.3,-16.1,,,,2016-04-18 00:00:00,2016-04-18 06:00:00
BRW,2016,4,18,7,63,5.7,100,1026.54,-17.5,-16.3,,,,2016-04-18 00:00:00,2016-04-18 07:00:00
BRW,2016,4,18,8,62,5.7,100,1026.43,-18.0,-16.8,,,,2016-04-18 00:00:00,2016-04-18 08:00:00
BRW,2016,4,18,9,68,4.8,100,1026.41,-18.3,-17.1,,,,2016-04-18 00:00:00,2016-04-18 09:00:00
BRW,2016,4,18,10,78,5.1,100,1026.3,-17.6,-17.0,,,,2016-04-18 00:00:00,2016-04-18 10:00:00
BRW,2016,4,18,11,69,5.1,100,1026.07,-17.4,-16.9,,,,2016-04-18 00:00:00,2016-04-18 11:00:00
BRW,2016,4,18,12,56,4.3,100,1025.71,-19.3,-18.1,,,,2016-04-18 00:00:00,2016-04-18 12:00:00
BRW,2016,4,18,13,57,4.6,100,1025.54,-19.9,-18.4,,,,2016-04-18 00:00:00,2016-04-18 13:00:00
BRW,2016,4,18,14,60,4.5,100,1025.49,-20.0,-18.5,,,,2016-04-18 00:00:00,2016-04-18 14:00:00
BRW,2016,4,18,15,57,4.8,100,1025.36,-19.7,-18.5,,,,2016-04-18 00:00:00,2016-04-18 15:00:00
BRW,2016,4,18,16,57,5.5,100,1025.03,-18.8,-18.1,,,,2016-04-18 00:00:00,2016-04-18 16:00:00
BRW,2016,4,18,17,54,5.9,100,1024.87,-17.8,-17.6,,,,2016-04-18 00:00:00,2016-04-18 17:00:00
BRW,2016,4,18,18,55,5.2,100,1024.86,-17.0,-17.0,,,,2016-04-18 00:00:00,2016-04-18 18:00:00
BRW,2016,4,18,19,96,3.0,40,1024.79,-16.2,-16.6,,,,2016-04-18 00:00:00,2016-04-18 19:00:00
BRW,2016,4,18,20,64,7.3,100,1024.69,-15.6,-16.1,,,,2016-04-18 00:00:00,2016-04-18 20:00:00
BRW,2016,4,18,21,59,7.4,100,1024.51,-15.2,-15.7,,,,2016-04-18 00:00:00,2016-04-18 21:00:00
BRW,2016,4,18,22,58,7.8,100,1024.44,-15.0,-15.3,,,,2016-04-18 00:00:00,2016-04-18 22:00:00
BRW,2016,4,18,23,59,7.7,100,1024.56,-14.7,-15.0,,,,2016-04-18 00:00:00,2016-04-18 23:00:00
